"COUNTRY_CD","YEARWEEK","SALESLOCALCURRENCY"
PE,202101,203841.8900000009
PE,202102,148850.83000000034
PE,202103,145354.98999999996
PE,202104,232707.74000000005
PE,202105,750954.5100000086
PE,202106,841506.4800000048
PE,202107,836846.9700000104
PE,202108,1904592.0299999916
PE,202109,860358.0899999916
PE,202110,846644.0100000117
PE,202111,1019691.2700000086
PE,202112,1083060.2600000105
PE,202113,1160092.0500000052
PE,202114,2119178.1500000153
PE,202115,1302958.9700000044
PE,202116,1338626.0100000019
PE,202117,1122569.0000000084
PE,202118,1075623.1500000188
PE,202119,1070659.150000007
PE,202120,1363748.6999999858
PE,202121,1247508.939999993
PE,202122,1485959.2500000016
PE,202123,1440821.8099999859
PE,202124,1097189.2199999918
PE,202125,985317.8799999915
PE,202126,940149.7600000139
PE,202127,866253.1600000176
PE,202128,955439.7800000034
PE,202129,892796.2900000117
PE,202130,1385243.0300000177
PE,202131,1215076.170000018
PE,202132,769687.2600000161
PE,202133,863991.3700000192
PE,202134,842141.870000005
PE,202135,850899.4100000096
PE,202136,867437.3100000059
PE,202137,958053.8100000075
PE,202138,871010.2500000077
PE,202139,2550873.910000032
PE,202140,1189938.9300000172
PE,202141,969199.5100000073
PE,202142,934654.4499999939
PE,202143,1663300.9000000134
PE,202144,1686321.730000016
PE,202145,1694271.9500000135
PE,202146,1972988.689999982
PE,202147,2842856.1699999357
PE,202148,982855.6400000138
PE,202149,826610.9300000094
PE,202150,801516.9500000138
PE,202151,829717.870000016
PE,202152,903904.2900000031
PE,202201,1010144.100000008
PE,202202,887376.2899999991
PE,202203,1019771.7500000271
PE,202204,829809.3900000032
PE,202205,909708.5600000077
PE,202206,892547.1700000099
PE,202207,823499.2100000058
PE,202208,785820.260000001
PE,202209,2533236.609999968
PE,202210,1091886.5499999975
PE,202211,872480.8100000052
PE,202212,821764.6799999964
PE,202213,898179.0499999986
PE,202214,2039385.4999999844
PE,202215,876685.8099999955
PE,202216,797232.6799999939
PE,202217,720509.0399999958
PE,202218,789442.5899999933
PE,202219,815561.4399999934
PE,202220,964716.7700000011
PE,202221,1100539.9899999949
PE,202222,1024027.1499999964
PE,202223,1324591.169999994
PE,202224,1321484.6499999901
PE,202225,1025723.5999999848
PE,202226,1005376.3699999963
PE,202227,915369.8499999973
PE,202228,1318219.2599999956
PE,202229,1127785.3600000048
PE,202230,916635.4099999954
PE,202231,1406326.1699999967
PE,202232,1073730.2700000037
PE,202233,914268.5099999993
PE,202234,952150.6099999996
PE,202235,1002770.2100000054
PE,202236,924228.9399999961
PE,202237,1084004.9899999923
PE,202238,994195.0599999909
PE,202239,2332135.4499999746
PE,202240,1562632.2399999872
PE,202241,1264158.8399999908
PE,202242,1167730.539999993
PE,202243,1938875.9900000456
PE,202244,1778285.460000009
PE,202245,1568424.9599999895
PE,202246,2472334.0299999644
PE,202247,4176943.809999949
PE,202248,1240823.8199999938
PE,202249,1099107.2100000167
PE,202250,1108566.2300000337
PE,202251,942058.4500000137
PE,202252,1271827.3900000132
PE,202301,1157930.1100000152
PE,202302,1065314.4500000123
PE,202303,1424576.9800000042
PE,202304,679990.2399999977
PE,202305,770485.8200000001
PE,202306,756095.1200000034
PE,202307,728200.6999999991
PE,202308,789307.0200000021
PE,202309,812721.9000000083
PE,202310,747022.8100000047
PE,202311,2239831.7199999634
PE,202312,1244537.659999991
PE,202313,717189.3100000065
PE,202314,766105.600000005
PE,202315,1573824.9100000071
PE,202316,815551.9700000007
PE,202317,653237.8500000067
PE,202318,607811.5900000015
PE,202319,755033.339999996
PE,202320,903764.0699999946
PE,202321,941269.7199999945
PE,202322,890528.3499999838
PE,202323,819007.9899999975
PE,202324,1101622.979999992
PE,202325,802165.419999995
PE,202326,685507.52
PE,202327,686712.9400000006
PE,202328,691835.9600000009
PE,202329,746741.5300000038
PE,202330,705963.9700000035
PE,202331,1292181.0200000047
PE,202332,1130137.859999999
PE,202333,629349.5800000025
PE,202334,608068.9900000029
PE,202335,660294.6000000025
PE,202336,720095.1200000043
PE,202337,666129.6200000074
PE,202338,625078.7400000016
PE,202339,2600710.7999999747
PE,202340,1483685.2199999886
PE,202341,754746.4000000008
PE,202342,786825.4400000022
PE,202343,1765497.5099999765
PE,202344,1505579.9299999974
PE,202345,1129801.430000009
PE,202346,1432960.900000014
PE,202347,2833397.2999999635
PE,202348,1618388.3899999887
PE,202349,821314.6100000044
PE,202350,734312.4399999977
PE,202351,999060.3899999978
PE,202352,635529.6600000048
PE,202353,491386.62000000535
PE,202401,582681.2300000048
PE,202402,710589.8000000021
PE,202403,490213.8199999997
PE,202404,603337.780000007
PE,202405,705708.2400000063
PE,202406,669701.3400000061
PE,202407,696164.7800000064
PE,202408,779755.4300000095
PE,202409,772693.0400000032
PE,202410,674681.4400000027
PE,202411,210870.21000000086
PH,201749,2619107.779999997
PH,201750,3634200.649999997
PH,201751,3018489.859999989
PH,201752,3028665.4199999906
PH,201753,2262220.899999992
PH,201801,2566097.71
PH,201802,3042031.529999991
PH,201803,2704439.7899999963
PH,201804,2812907.2799999975
PH,201805,2673964.809999998
PH,201806,2577613.7299999897
PH,201807,2798797.9699999993
PH,201808,4043384.6599999964
PH,201809,3996768.7999999924
PH,201810,2590991.4699999997
PH,201811,2449514.260000007
PH,201812,2520779.670000004
PH,201813,2899793.56000001
PH,201814,2837989.3100000024
PH,201815,2889349.1600000067
PH,201816,2921087.7900000056
PH,201817,2534953.3400000064
PH,201818,4246884.689999994
PH,201819,4298021.619999977
PH,201820,4134103.440000022
PH,201821,2955760.119999988
PH,201822,2457963.4400000013
PH,201823,2096167.4500000048
PH,201824,2367727.32
PH,201825,2280032.9500000062
PH,201826,2828239.14
PH,201827,2503672.7599999937
PH,201828,2591241.4300000025
PH,201829,2953233.9600000014
PH,201830,2644891.5399999996
PH,201831,2780585.3199999942
PH,201832,2566128.1899999995
PH,201833,2497673.9199999967
PH,201834,2711461.669999999
PH,201835,3220424.5500000063
PH,201836,2620979.8699999917
PH,201837,2822666.529999995
PH,201838,2828049.5800000024
PH,201839,2931830.100000005
PH,201840,2573689.090000003
PH,201841,2962578.4300000058
PH,201842,4399964.479999997
PH,201843,3592767.049999995
PH,201844,4346920.259999995
PH,201845,6023551.95000002
PH,201846,9771751.140000079
PH,201847,6335655.470000021
PH,201848,3610351.660000009
PH,201849,2964925.520000011
PH,201850,2314028.939999993
PH,201851,2409899.1299999976
PH,201852,2228874.9299999885
PH,201901,2582533.1700000037
PH,201902,2800653.9800000023
PH,201903,2440665.120000003
PH,201904,2551690.170000007
PH,201905,2373132.7200000053
PH,201906,2622065.7499999935
PH,201907,2635927.2799999984
PH,201908,3133635.399999995
PH,201909,2695901.6999999895
PH,201910,2674230.7899999856
PH,201911,2852528.7599999756
PH,201912,2653336.179999992
PH,201913,3181831.4500000016
PH,201914,2671255.9899999937
PH,201915,2788865.119999992
PH,201916,2502989.919999995
PH,201917,2616647.210000011
PH,201918,2958770.6799999867
PH,201919,4075490.319999989
PH,201920,3536130.9099999927
PH,201921,3089918.029999974
PH,201922,2597719.999999982
PH,201923,2471313.9699999816
PH,201924,2949971.969999984
PH,201925,3327450.009999998
PH,201926,2401653.5699999924
PH,201927,3063347.219999999
PH,201928,3319276.3599999947
PH,201929,3161827.1699999953
PH,201930,3588802.079999994
PH,201931,2864527.9399999934
PH,201932,2829171.8599999864
PH,201933,3153334.829999991
PH,201934,3087342.359999993
PH,201935,2864174.5300000003
PH,201936,2759479.8299999987
PH,201937,3413492.5999999996
PH,201938,3383154.739999992
PH,201939,3094131.9899999984
PH,201940,3529404.3999999883
PH,201941,3667375.2399999965
PH,201942,3096168.749999996
PH,201943,3883482.7099999995
PH,201944,3800805.2699999968
PH,201945,4422617.110000005
PH,201946,6388241.170000028
PH,201947,6835327.380000005
PH,201948,3547553.4400000013
PH,201949,2038549.1199999976
PH,201950,1837735.6099999899
PH,201951,2002343.3699999936
PH,201952,2186079.5199999954
PH,202001,1927427.069999995
PH,202002,2572945.9499999946
PH,202003,2025964.689999995
PH,202004,2070122.869999989
PH,202005,2060615.589999997
PH,202006,1649108.71
PH,202007,54849.13
PH,202008,0.04
PH,202009,0.04
PH,202010,0.04
PH,202011,0.04
PH,202012,0.04
PH,202013,0.04
PH,202014,0.04
PH,202015,0.04
PH,202016,0.04
PH,202017,0.04
PH,202018,454225.55000000005
PH,202019,532168.3900000001
PH,202020,573506.5800000007
PH,202021,2435106.07
PH,202022,642076.3800000006
PH,202023,686940.9000000001
PH,202024,598386.8700000006
PH,202025,621113.8699999999
PH,202026,706921.5099999998
PH,202027,330173.49000000005
PH,202028,244285.38999999996
PH,202029,640547.9700000009
PH,202030,1080959.2600000007
PH,202031,1564381.8999999994
PH,202032,952924.2300000003
PH,202033,1062867.3700000008
PH,202034,651040.3400000003
PH,202035,1144993.3399999994
PH,202036,1670511.7400000044
PH,202037,836264.3099999982
PH,202038,735335.0099999977
PH,202039,1282709.4599999972
PH,202040,797742.0599999988
PH,202041,905652.6999999986
PH,202042,873557.8199999989
PH,202043,1461781.180000001
PH,202044,1604001.889999999
PH,202045,2513649.6200000034
PH,202046,3385026.400000003
PH,202047,3161210.2600000086
PH,202048,1850511.6999999997
PH,202049,1651340.0199999982
PH,202050,1491429.959999999
PH,202051,1443711.7200000004
PH,202052,1419956.069999998
PH,202101,1460086.1399999952
PH,202102,1626431.8499999915
PH,202103,1202396.7899999986
PH,202104,1241989.8299999973
PH,202105,1228118.1199999987
PH,202106,1345566.3299999975
PH,202107,1089272.0099999986
PH,202108,711986.7200000004
PH,202109,417589.52999999997
PH,202110,873481.0599999999
PH,202111,1009103.8700000001
PH,202112,729689.4399999982
PH,202113,996154.87
PH,202114,1182322.8499999987
PH,202115,826896.2099999998
PH,202116,768230.7700000007
PH,202117,773594.9499999997
PH,202118,830614.4899999999
PH,202119,1028540.9599999981
PH,202120,1111527.3999999978
PH,202121,940979.6999999984
PH,202122,922295.2899999975
PH,202123,768554.16
PH,202124,798861.580000001
PH,202125,600911.88
PH,202126,1327920.6299999985
PH,202127,813953.8600000017
PH,202128,338254.35
PH,202129,259105.02999999994
PH,202130,728423.1699999999
PH,202131,823191.6599999991
PH,202132,1022156.1900000002
PH,202133,1296634.1900000025
PH,202134,1135427.060000001
PH,202135,2981909.480000008
PH,202136,3718941.6200000085
PH,202137,6665732.530000005
PH,202138,4196312.420000007
PH,202139,1220725.4099999967
PH,202140,1362179.8399999982
PH,202141,2354320.459999999
PH,202142,2618972.3700000006
PH,202143,3079222.550000006
PH,202144,3283548.9199999953
PH,202145,4591446.949999994
PH,202146,4945165.280000016
PH,202147,4332859.21
PH,202148,2538796.399999997
PH,202149,1811825.500000004
PH,202150,1314580.669999999
PH,202151,1538294.0899999999
PH,202152,1690343.7600000005
PH,202201,1421467.490000001
PH,202202,1736154.5499999996
PH,202203,1579197.8900000013
PH,202204,1265356.8599999999
PH,202205,1087473.6699999995
PH,202206,1038702.3599999994
PH,202207,1004355.4599999994
PH,202208,1413712.5600000008
PH,202209,1275880.7200000002
PH,202210,1220941.4500000007
PH,202211,1097505.8499999996
PH,202212,1971230.8299999996
PH,202213,1432216.6600000006
PH,202214,2042440.5800000003
PH,202215,1753051.1100000015
PH,202216,1432462.3199999996
PH,202217,1439541.4600000035
PH,202218,1623652.1600000018
PH,202219,2257536.0199999977
PH,202220,2207845.11
PH,202221,2013312.2200000011
PH,202222,1608512.6799999992
PH,202223,1750996.710000001
PH,202224,1478899.67
PH,202225,1271882.5700000008
PH,202226,870281.3399999988
PH,202227,682811.0200000001
PH,202228,645030.2400000001
PH,202229,631210.2100000003
PH,202230,590501.0299999999
PH,202231,900905.4300000002
PH,202232,1128417.2900000005
PH,202233,960770.299999999
PH,202234,1045277.5900000003
PH,202235,811426.3599999999
PH,202236,757911.7999999996
PH,202237,910368.9999999994
PH,202238,1587350.4800000028
PH,202239,1636289.7599999995
PH,202240,1684363.0500000026
PH,202241,1525965.1499999994
PH,202242,1676172.17
PH,202243,1664895.3000000014
PH,202244,1854581.8299999975
PH,202245,1986818.689999996
PH,202246,2231763.779999997
PH,202247,3059256.639999994
PH,202248,4580210.269999995
PH,202249,2629203.5399999875
PH,202250,2432752.4899999984
PH,202251,2420685.9499999983
PH,202252,2299163.3999999906
PH,202301,2400828.1799999992
PH,202302,2433698.919999997
PH,202303,2649251.8699999955
PH,202304,3348618.65
PH,202305,2929665.019999998
PH,202306,2806498.179999987
PH,202307,2676466.6499999976
PH,202308,2506161.869999998
PH,202309,2425700.520000002
PH,202310,2406891.44
PH,202311,3644496.5199999996
PH,202312,3537284.4999999627
PH,202313,2372393.7899999823
PH,202314,2766835.8899999806
PH,202315,3087666.7299999814
PH,202316,3777443.6999999895
PH,202317,3159430.2699999735
PH,202318,3332308.199999982
PH,202319,3206540.1799999946
PH,202320,4922294.409999999
PH,202321,3410052.07999999
PH,202322,4117057.6499999897
PH,202323,5428968.559999992
PH,202324,2840210.9999999944
PH,202325,2687332.1499999743
PH,202326,2513002.749999987
PH,202327,2626368.6199999936
PH,202328,2499146.770000001
PH,202329,1822155.05
PH,202330,1628386.8999999997
PH,202331,2059536.8299999998
PH,202332,2618258.1000000034
PH,202333,4184503.260000002
PH,202334,2603126.2399999923
PH,202335,3237330.229999994
PH,202336,3134327.429999997
PH,202337,2812290.969999994
PH,202338,3036532.0999999973
PH,202339,4019824.509999998
PH,202340,3973078.7800000007
PH,202341,3181349.4900000123
PH,202342,3580408.2699999977
PH,202343,4060897.8500000047
PH,202344,4294570.25
PH,202345,5183059.93999999
PH,202346,5999259.389999985
PH,202347,6695014.030000006
PH,202348,5872632.879999986
PH,202349,3488650.000000002
PH,202350,3011952.609999993
PH,202351,2868054.339999989
PH,202352,3455033.0799999894
PH,202353,2334415.59
PH,202401,3669938.2199999928
PH,202402,3620110.469999997
PH,202403,3431362.1899999967
PH,202404,3710554.6499999953
PH,202405,2751497.669999996
PH,202406,2628518.3499999987
PH,202407,2682116.7899999944
PH,202408,2431020.1799999997
PH,202409,2264837.3
PH,202410,1649320.6099999994
PH,202411,678801.2699999996
PL,201749,94590.96999999956
PL,201750,141658.96999999922
PL,201751,131759.4399999997
PL,201752,125484.07999999935
PL,201753,116497.44999999921
PL,201801,112428.83999999921
PL,201802,128741.68999999909
PL,201803,98170.26000000027
PL,201804,120736.06999999976
PL,201805,137274.32999999978
PL,201806,120355.09999999989
PL,201807,137819.03999999992
PL,201808,132331.22999999966
PL,201809,188316.54999999923
PL,201810,159907.80999999974
PL,201811,171752.70999999912
PL,201812,198773.3299999995
PL,201813,196114.50999999893
PL,201814,197374.56999999934
PL,201815,189636.59999999934
PL,201816,210172.479999999
PL,201817,238994.7199999998
PL,201818,209388.66999999943
PL,201819,255866.65999999925
PL,201820,306873.8999999986
PL,201821,369104.7500000002
PL,201822,343193.4299999984
PL,201823,279181.14999999874
PL,201824,253807.66999999853
PL,201825,228804.59999999928
PL,201826,228510.1999999984
PL,201827,273674.97999999917
PL,201828,264525.0199999996
PL,201829,209102.13000000024
PL,201830,248536.80000000057
PL,201831,201226.43000000023
PL,201832,192057.71999999962
PL,201833,199719.15999999954
PL,201834,188002.47999999975
PL,201835,196729.2
PL,201836,214655.2500000004
PL,201837,214545.41999999966
PL,201838,188768.4499999995
PL,201839,198618.37
PL,201840,202933.0899999999
PL,201841,215196.65000000043
PL,201842,434258.8299999995
PL,201843,223044.04999999993
PL,201844,755840.2599999994
PL,201845,330004.6400000001
PL,201846,426766.4599999997
PL,201847,236995.3400000006
PL,201848,201749.46000000037
PL,201849,210128.22999999966
PL,201850,216974.18000000055
PL,201851,191592.31000000017
PL,201852,185596.72999999992
PL,201901,210879.6600000002
PL,201902,254244.52999999904
PL,201903,170487.3899999997
PL,201904,182942.70999999935
PL,201905,243107.65000000002
PL,201906,188319.25
PL,201907,181334.7499999999
PL,201908,226552.73999999982
PL,201909,232934.61999999988
PL,201910,234721.28000000035
PL,201911,222082.7900000001
PL,201912,564926.2799999992
PL,201913,267841.5399999996
PL,201914,184482.52999999977
PL,201915,198663.73999999993
PL,201916,238679.1399999998
PL,201917,231837.8100000002
PL,201918,218471.1599999994
PL,201919,237765.44000000035
PL,201920,228373.4300000004
PL,201921,271422.22999999934
PL,201922,252081.8999999993
PL,201923,264614.5600000003
PL,201924,259094.93999999968
PL,201925,239622.0000000008
PL,201926,258890.84000000067
PL,201927,259375.49000000034
PL,201928,278349.160000001
PL,201929,440360.2200000008
PL,201930,280396.6300000004
PL,201931,233299.61000000063
PL,201932,263235.8600000002
PL,201933,257051.45000000042
PL,201934,268665.41000000015
PL,201935,264793.1200000008
PL,201936,226966.70000000062
PL,201937,224795.14000000054
PL,201938,231013.57000000024
PL,201939,211193.89
PL,201940,213090.4399999999
PL,201941,194051.94
PL,201942,238674.0600000009
PL,201943,565897.8099999964
PL,201944,968656.8099999999
PL,201945,325263.8300000004
PL,201946,490318.279999999
PL,201947,322204.2700000013
PL,201948,270276.37000000116
PL,201949,198221.87999999963
PL,201950,204933.53000000058
PL,201951,207789.77000000078
PL,201952,234569.83999999973
PL,202001,205491.51000000045
PL,202002,251664.6999999997
PL,202003,195153.56000000026
PL,202004,168759.63000000003
PL,202005,294897.42999999993
PL,202006,118201.13000000008
PL,202007,75.02
PL,202008,0.02
PL,202009,0.02
PL,202010,0.02
PL,202011,0.02
PL,202012,0.02
PL,202013,0.02
PL,202014,51135.39
PL,202015,69902.76000000005
PL,202016,114921.35000000006
PL,202017,129215.41
PL,202018,673999.9499999993
PL,202019,112071.72999999988
PL,202020,129261.40999999989
PL,202021,178251.65999999997
PL,202022,281037.4600000006
PL,202023,173291.73000000004
PL,202024,363759.89000000054
PL,202025,274132.93000000075
PL,202026,344463.9800000005
PL,202027,332786.14000000054
PL,202028,192098.0400000007
PL,202029,203750.25000000017
PL,202030,352536.010000001
PL,202031,484949.4099999982
PL,202032,253951.9600000008
PL,202033,153278.69000000064
PL,202034,198087.1700000003
PL,202035,200235.92000000016
PL,202036,615776.3999999941
PL,202037,669947.4399999975
PL,202038,372380.7199999975
PL,202039,446109.0899999953
PL,202040,489615.3599999871
PL,202041,607181.4899999973
PL,202042,914741.2399999924
PL,202043,685605.0800000005
PL,202044,1584465.5300000082
PL,202045,1742247.2
PL,202046,983230.389999999
PL,202047,669634.099999994
PL,202048,187421.14999999997
PL,202049,268911.88999999943
PL,202050,292136.78
PL,202051,338954.0099999998
PL,202052,554213.9100000008
PL,202101,706983.5500000016
PL,202102,622808.7999999997
PL,202103,358943.80000000226
PL,202104,439339.6899999998
PL,202105,448482.6000000018
PL,202106,590463.7100000025
PL,202107,299210.20000000135
PL,202108,694021.8999999992
PL,202109,404209.1000000004
PL,202110,379571.1900000004
PL,202111,380439.9500000006
PL,202112,350212.84000000113
PL,202113,345165.029999999
PL,202114,612538.2200000023
PL,202115,537762.160000003
PL,202116,611069.2199999975
PL,202117,1124606.250000004
PL,202118,868325.2500000063
PL,202119,703393.7999999977
PL,202120,615142.1200000002
PL,202121,510774.0099999937
PL,202122,646713.1499999973
PL,202123,690217.1499999965
PL,202124,706145.8899999979
PL,202125,661566.7099999957
PL,202126,645419.9699999968
PL,202127,664282.4599999987
PL,202128,750479.5600000054
PL,202129,632289.7999999985
PL,202130,748789.4200000026
PL,202131,697185.340000011
PL,202132,786981.6399999977
PL,202133,766296.1500000041
PL,202134,598715.0000000005
PL,202135,474920.7599999939
PL,202136,561146.6199999986
PL,202137,571044.5900000017
PL,202138,925671.3700000047
PL,202139,832744.2800000058
PL,202140,646997.7800000005
PL,202141,606918.5700000032
PL,202142,936716.910000005
PL,202143,1401597.800000007
PL,202144,3262388.030000025
PL,202145,2626270.850000037
PL,202146,2372836.2000000332
PL,202147,1463085.1700000141
PL,202148,994186.9200000055
PL,202149,677617.9600000004
PL,202150,1010403.9099999964
PL,202151,832054.7700000026
PL,202152,873766.4699999928
PL,202201,957642.1699999906
PL,202202,1076030.5799999929
PL,202203,1103091.8299999842
PL,202204,751508.0400000035
PL,202205,726001.8299999963
PL,202206,808198.8799999957
PL,202207,498848.18999999785
PL,202208,611054.9700000025
PL,202209,531078.7399999993
PL,202210,999659.289999994
PL,202211,1732320.6099999787
PL,202212,1318334.6499999883
PL,202213,699127.6799999952
PL,202214,747454.2999999917
PL,202215,836085.8099999921
PL,202216,1138146.7499999856
PL,202217,1058285.0999999708
PL,202218,902821.8600000058
PL,202219,870665.3899999964
PL,202220,879767.3799999892
PL,202221,959723.3799999992
PL,202222,1256074.7099999748
PL,202223,1084221.5199999933
PL,202224,1179095.509999985
PL,202225,1089225.2599999884
PL,202226,1058653.5399999802
PL,202227,941336.529999988
PL,202228,862385.8499999853
PL,202229,807988.599999998
PL,202230,973098.5599999914
PL,202231,913613.4599999959
PL,202232,714181.9299999946
PL,202233,847480.4199999999
PL,202234,770822.0199999976
PL,202235,966341.2900000055
PL,202236,793316.8699999936
PL,202237,994500.4499999988
PL,202238,916765.9099999922
PL,202239,1074571.2999999917
PL,202240,975228.5499999893
PL,202241,1054155.1999999867
PL,202242,1400265.729999992
PL,202243,1831369.7699999819
PL,202244,3805104.2500000135
PL,202245,4374551.870000032
PL,202246,2040308.5199999593
PL,202247,2736645.459999942
PL,202248,1234072.0799999866
PL,202249,1106840.4299999836
PL,202250,871388.179999992
PL,202251,1089003.2599999828
PL,202252,1160232.3799999906
PL,202301,995360.7199999838
PL,202302,949135.3199999945
PL,202303,1362118.6599999918
PL,202304,399031.81999999745
PL,202305,512111.07999999775
PL,202306,668653.4599999973
PL,202307,468612.54000000027
PL,202308,405502.0099999973
PL,202309,1423047.7699999972
PL,202310,2321002.0300000017
PL,202311,772490.0
PL,202312,509843.969999994
PL,202313,504056.66999999643
PL,202314,536660.2499999985
PL,202315,475646.6699999985
PL,202316,613054.679999999
PL,202317,925285.4899999968
PL,202318,944649.2499999951
PL,202319,830947.4200000006
PL,202320,704132.8500000067
PL,202321,760192.6700000063
PL,202322,831956.8600000119
PL,202323,741285.130000006
PL,202324,668199.5899999992
PL,202325,639550.1000000086
PL,202326,678857.7400000085
PL,202327,792013.9700000082
PL,202328,1025927.5399999986
PL,202329,1035090.2200000151
PL,202330,724677.6500000086
PL,202331,699681.3399999992
PL,202332,591576.4600000002
PL,202333,651805.7500000013
PL,202334,629854.1500000084
PL,202335,664744.3299999993
PL,202336,502739.3899999996
PL,202337,775669.2099999991
PL,202338,704993.8199999991
PL,202339,579684.8199999986
PL,202340,691944.570000005
PL,202341,595525.9600000059
PL,202342,1087962.0699999991
PL,202343,938200.6500000189
PL,202344,5844131.690000001
PL,202345,1976092.490000001
PL,202346,1410845.2700000077
PL,202347,1243976.0600000168
PL,202348,863224.6599999985
PL,202349,561587.0899999981
PL,202350,557157.8900000035
PL,202351,860442.990000009
PL,202352,627156.2799999971
PL,202353,523170.6399999973
PL,202401,556802.0099999977
PL,202402,634114.8399999973
PL,202403,580575.0899999996
PL,202404,502412.54999999906
PL,202405,706904.9699999986
PL,202406,506610.4399999983
PL,202407,5017569.5100000035
PL,202408,1985744.680000003
PL,202409,466305.4799999994
PL,202410,634761.0299999999
PR,201749,18237.84
PR,201750,8229.360000000002
PR,201751,5070.12
PR,201752,3612.55
PR,201753,4429.59
PR,201801,6764.900000000001
PR,201802,18146.359999999997
PR,201803,6574.929999999999
PR,201804,8671.300000000001
PR,201805,8148.649999999998
PR,201806,7048.94
PR,201807,7115.01
PR,201808,8411.289999999999
PR,201809,8399.529999999999
PR,201810,9560.000000000002
PR,201811,9936.040000000003
PR,201812,14831.270000000002
PR,201813,29041.460000000014
PR,201814,74544.30000000002
PR,201815,11528.729999999996
PR,201816,8009.0499999999965
PR,201817,8313.0
PR,201818,8068.119999999998
PR,201819,9644.619999999995
PR,201820,6612.59
PR,201821,13036.109999999995
PR,201822,11620.57
PR,201823,11388.630000000005
PR,201824,8277.730000000001
PR,201825,8525.61
PR,201826,8885.570000000002
PR,201827,9422.120000000003
PR,201828,9395.42
PR,201829,9694.080000000004
PR,201830,10886.919999999995
PR,201831,9489.970000000001
PR,201832,11350.8
PR,201833,11199.24
PR,201834,10199.430000000002
PR,201835,10440.850000000002
PR,201836,9878.569999999996
PR,201837,12117.199999999997
PR,201838,11759.280000000002
PR,201839,14078.21999999999
PR,201840,14610.110000000004
PR,201841,14609.02
PR,201842,21632.90000000001
PR,201843,21575.960000000006
PR,201844,24862.609999999993
PR,201845,31515.76000000001
PR,201846,52868.090000000004
PR,201847,37383.43999999997
PR,201848,27238.51999999998
PR,201849,10508.559999999994
PR,201850,8993.360000000002
PR,201851,5739.880000000002
PR,201852,7831.100000000004
PR,201901,9672.83
PR,201902,21870.399999999994
PR,201903,9168.220000000003
PR,201904,10251.700000000003
PR,201905,9378.600000000002
PR,201906,9272.150000000001
PR,201907,8886.130000000001
PR,201908,9301.36
PR,201909,10476.27
PR,201910,8442.76
PR,201911,9688.249999999998
PR,201912,11400.719999999998
PR,201913,22900.3
PR,201914,60203.3
PR,201915,9013.509999999997
PR,201916,7631.18
PR,201917,8903.949999999999
PR,201918,9995.28
PR,201919,12097.300000000001
PR,201920,14644.099999999997
PR,201921,14982.700000000006
PR,201922,13799.960000000003
PR,201923,10252.300000000003
PR,201924,9742.449999999999
PR,201925,7018.460000000001
PR,201926,8863.250000000002
PR,201927,4928.55
PR,201928,5077.150000000001
PR,201929,5060.549999999998
PR,201930,4591.19
PR,201931,5326.36
PR,201932,6750.109999999998
PR,201933,5387.299999999999
PR,201934,4646.79
PR,201935,5447.150000000001
PR,201936,5872.489999999999
PR,201937,5391.4800000000005
PR,201938,6592.85
PR,201939,7438.710000000002
PR,201940,7396.009999999999
PR,201941,9111.61
PR,201942,7868.949999999998
PR,201943,13977.25
PR,201944,14595.330000000002
PR,201945,16693.469999999994
PR,201946,28473.530000000006
PR,201947,27323.69
PR,201948,13606.679999999997
PR,201949,5891.709999999998
PR,201950,3131.0599999999995
PR,201951,2501.37
PR,201952,3029.379999999999
PR,202001,3664.3
PR,202002,7885.759999999999
PR,202003,2449.85
PR,202004,3045.8099999999995
PR,202005,3137.92
PR,202006,3905.9700000000003
PR,202007,836.4500000000002
PR,202008,1271.6799999999996
PR,202009,1254.31
PR,202010,1433.0900000000006
PR,202011,2141.77
PR,202012,2106.27
PR,202014,31946.98
PR,202015,5428.749999999998
PR,202016,6667.900000000002
PR,202017,4748.059999999999
PR,202018,7734.849999999997
PR,202019,6539.389999999997
PR,202020,6775.689999999998
PR,202021,6181.229999999999
PR,202022,4395.69
PR,202023,4840.25
PR,202024,4875.670000000001
PR,202025,4884.260000000001
PR,202026,3392.3099999999995
PR,202027,4107.29
PR,202028,3750.129999999999
PR,202029,3685.4299999999985
PR,202030,5483.959999999999
PR,202031,4178.07
PR,202032,4482.039999999998
PR,202033,3390.0800000000004
PR,202034,3519.549999999999
PR,202035,3843.37
PR,202036,4290.29
PR,202037,3801.4300000000003
PR,202038,4646.48
PR,202039,5537.279999999997
PR,202040,4565.49
PR,202041,7308.240000000002
PR,202042,7712.360000000001
PR,202043,7594.150000000002
PR,202044,10664.340000000002
PR,202045,13939.56
PR,202046,21069.41
PR,202047,28162.02
PR,202048,16007.210000000005
PR,202049,11459.22
PR,202050,3671.26
PR,202051,2192.4399999999996
PR,202052,3424.7799999999997
PR,202101,4156.79
PR,202102,10248.940000000002
PR,202103,4246.639999999999
PR,202104,4207.08
PR,202105,3458.63
PR,202106,3728.299999999999
PR,202107,3879.1799999999994
PR,202108,4067.0099999999998
PR,202109,4363.59
PR,202110,4524.389999999999
PR,202111,5483.799999999999
PR,202112,7831.69
PR,202113,13394.820000000002
PR,202114,44364.619999999995
PR,202115,6726.93
PR,202116,5530.39
PR,202117,5145.32
PR,202118,5560.5599999999995
PR,202119,6931.85
