"PTNR_REGIONAL_MASTER_CD","YEARWEEK","TOTAL_SALES"
50000558,201901,5210.0
50000558,201902,5118.0
50000558,201903,3400.0
50000558,201904,3818.0
50000558,201905,3494.0
50000558,201906,5541.0
50000558,201907,4561.0
50000558,201908,4727.0
50000558,201909,4801.0
50000558,201910,4990.0
50000558,201911,5221.0
50000558,201912,5248.0
50000558,201913,7004.0
50000558,201914,3746.0
50000558,201915,5875.0
50000558,201916,4386.0
50000558,201917,4661.0
50000558,201918,5408.0
50000558,201919,6437.0
50000558,201920,8554.0
50000558,201921,9224.0
50000558,201922,4792.0
50000558,201923,4285.0
50000558,201924,5454.0
50000558,201925,3364.0
50000558,201926,5048.0
50000558,201927,5107.0
50000558,201928,4411.0
50000558,201929,4756.0
50000558,201930,5164.0
50000558,201931,4749.0
50000558,201932,4467.0
50000558,201933,4748.0
50000558,201934,5057.0
50000558,201935,4649.0
50000558,201936,3831.0
50000558,201937,4934.0
50000558,201938,6545.0
50000558,201939,7107.0
50000558,201940,5383.0
50000558,201941,3683.0
50000558,201942,4886.0
50000558,201943,5106.0
50000558,201944,4432.0
50000558,201945,5635.0
50000558,201946,7630.0
50000558,201947,6489.0
50000558,201948,7645.0
50000558,201949,4827.0
50000558,201950,5289.0
50000558,201951,4004.0
50000558,201952,3287.0
50000558,202001,3121.0
50000558,202002,4576.0
50000558,202003,3749.0
50000558,202004,2876.0
50000558,202005,1490.0
50000558,202006,697.0
50000558,202007,218.0
50000558,202008,233.0
50000558,202009,1061.0
50000558,202010,231.0
50000558,202011,677.0
50000558,202012,519.0
50000558,202013,1264.0
50000558,202014,72.0
50000558,202015,136.0
50000558,202017,189.0
50000558,202018,1072.0
50000558,202019,158.0
50000558,202020,114.0
50000558,202021,313.0
50000558,202022,511.0
50000558,202023,35.0
50000558,202024,305.0
50000558,202025,1567.0
50000558,202026,273.0
50000558,202027,736.0
50000558,202028,230.0
50000558,202029,1075.0
50000558,202030,102.0
50000558,202031,445.0
50000558,202032,99.0
50000558,202033,1058.0
50000558,202034,737.0
50000558,202035,2109.0
50000558,202036,920.0
50000558,202037,292.0
50000558,202038,1585.0
50000558,202039,761.0
50000558,202040,629.0
50000558,202041,1168.0
50000558,202042,598.0
50000558,202043,1456.0
50000558,202044,1056.0
50000558,202045,603.0
50000558,202046,1824.0
50000558,202047,425.0
50000558,202048,238.0
50000558,202049,464.0
50000558,202050,631.0
50000558,202051,877.0
50000558,202052,666.0
50000558,202101,329.0
50000558,202102,670.0
50000558,202103,477.0
50000558,202104,302.0
50000558,202105,168.0
50000558,202106,488.0
50000558,202107,252.0
50000558,202108,458.0
50000558,202109,60.0
50000558,202110,691.3499999999999
50000558,202111,269.34999999999997
50000558,202112,418.34999999999997
50000558,202113,165.34999999999997
50000558,202114,194.57999999999998
50000558,202115,194.58000000000004
50000558,202116,194.57999999999998
50000558,202117,194.58
50000558,202118,192.54999999999993
50000558,202119,192.55
50000558,202120,192.55
50000558,202121,192.55
50000558,202122,192.54999999999998
50000558,202123,240.62000000000006
50000558,202124,240.62000000000006
50000558,202125,240.62
50000558,202126,240.62000000000003
50000558,202127,176.89000000000001
50000558,202128,176.89000000000001
50000558,202129,176.89000000000001
50000558,202130,176.89000000000001
50000558,202131,119.91999999999996
50000558,202132,119.91999999999996
50000558,202133,119.91999999999996
50000558,202134,119.91999999999996
50000558,202135,119.91999999999996
50000558,202136,916.0
50000558,202137,916.0
50000558,202138,916.0
50000558,202139,916.0
50000558,202140,1020.25
50000558,202141,1020.25
50000558,202142,1020.25
50000558,202143,1020.25
50000558,202144,1846.1999999999998
50000558,202145,1846.2000000000007
50000558,202146,1846.2
50000558,202147,1846.2
50000558,202148,1846.2000000000007
50000558,202149,7849.0
50000558,202150,7849.0
50000558,202151,7849.0
50000558,202152,7849.0
50000558,202201,3412.75
50000558,202202,3412.75
50000558,202203,3412.75
50000558,202204,3412.75
50000558,202205,1426.2000000000003
50000558,202206,1426.2000000000003
50000558,202207,1426.2000000000005
50000558,202208,1426.2000000000007
50000558,202209,1426.2000000000007
50000558,202210,2185.25
50000558,202211,2185.25
50000558,202212,2185.25
50000558,202213,2185.25
50000558,202214,3667.0
50000558,202215,3667.0
50000558,202216,3667.0
50000558,202217,3667.0
50000558,202218,4028.400000000001
50000558,202219,4028.400000000001
50000558,202220,4028.400000000001
50000558,202221,4028.400000000001
50000558,202222,4028.400000000001
50000558,202223,8457.25
50000558,202224,8457.25
50000558,202225,8457.25
50000558,202226,8457.25
50000558,202227,3292.0
50000558,202228,3292.0
50000558,202229,3292.0
50000558,202230,3292.0
50000558,202231,2362.2
50000558,202232,2362.2
50000558,202233,2362.1999999999994
50000558,202234,2362.1999999999994
50000558,202235,2362.1999999999994
50000558,202236,1845.25
50000558,202237,1845.25
50000558,202238,1845.25
50000558,202239,1845.25
50000558,202240,955.75
50000558,202241,955.75
50000558,202242,955.75
50000558,202243,955.75
50000558,202244,1900.1999999999998
50000558,202245,1900.2
50000558,202246,1900.2
50000558,202247,1900.1999999999994
50000558,202248,1900.1999999999994
50000558,202249,1170.0
50000558,202250,1170.0
50000558,202251,1170.0
50000558,202252,1170.0
50000558,202301,536.5
50000558,202302,536.5
50000558,202303,536.5
50000558,202304,536.5
50000558,202305,374.6
50000558,202306,374.6
50000558,202307,374.6
50000558,202308,374.6
50000558,202309,374.6
50000558,202310,527.25
50000558,202311,527.25
50000558,202312,527.25
50000558,202313,527.25
50000558,202314,386.0
50000558,202315,386.0
50000558,202316,386.0
50000558,202317,386.0
50000558,202318,674.5999999999998
50000558,202319,674.5999999999998
50000558,202320,674.6
50000558,202321,674.6
50000558,202322,674.5999999999998
50000558,202323,447.5
50000558,202324,447.5
50000558,202325,447.5
50000558,202326,447.5
50000558,202327,95.25
50000558,202328,95.25
50000558,202329,95.25
50000558,202330,95.25
50000558,202331,99.8
50000558,202332,99.8
50000558,202333,99.8
50000558,202334,99.8
50000558,202335,99.8
50000558,202336,172.25
50000558,202337,172.25
50000558,202338,172.25
50000558,202339,172.25
50000558,202340,2726.5
50000558,202341,2726.5
50000558,202342,2726.5
50000558,202343,2726.5
50000558,202344,3643.400000000001
50000558,202345,3643.400000000001
50000558,202346,3643.400000000001
50000558,202347,3643.400000000001
50000558,202348,3643.400000000001
50000558,202349,2252.3999999999996
50000558,202350,2252.4
50000558,202351,2252.4
50000558,202352,2252.3999999999996
50000558,202353,2252.4
50000558,202401,4597.25
50000558,202402,4597.25
50000558,202403,4597.25
50000558,202404,4597.25
50000558,202405,4089.0
50000558,202406,4089.0
50000558,202407,4089.0
50000558,202408,4089.0
50000558,202409,4089.0
50000560,201825,1055.8000000000002
50000560,201826,3925.850000000001
50000560,201827,4358.680000000001
50000560,201828,6126.970000000004
50000560,201829,3881.8699999999994
50000560,201830,3656.979999999998
50000560,201831,4364.060000000002
50000560,201832,3158.26
50000560,201833,5556.210000000003
50000560,201834,5556.209999999997
50000560,201835,3773.3799999999983
50000560,201836,4133.619999999998
50000560,201837,5556.209999999997
50000560,201838,5556.210000000001
50000560,201839,5556.2100000000055
50000560,201840,5556.209999999998
50000560,201841,4399.049999999991
50000560,201842,4399.049999999996
50000560,201843,4399.049999999998
50000560,201844,4399.049999999991
50000560,201845,5556.210000000008
50000560,201846,3777.869999999998
50000560,201847,3937.379999999998
50000560,201848,4521.100000000006
50000560,201849,4739.619999999999
50000560,201850,2014.68
50000560,201851,3034.380000000002
50000560,201852,7232.980000000005
50000560,201901,7115.529999999994
50000560,201902,7649.719999999998
50000560,201903,3317.270000000002
50000560,201904,4240.290000000003
50000560,201905,4062.3099999999995
50000560,201906,3831.6699999999987
50000560,201907,4280.319999999999
50000560,201908,4061.1699999999987
50000560,201909,2931.83
50000560,201910,4060.8799999999983
50000560,201911,3828.299999999996
50000560,201912,4375.929999999998
50000560,201913,3410.0099999999998
50000560,201914,3355.750000000001
50000560,201915,2090.23
50000560,201916,3401.9899999999993
50000560,201917,3677.61
50000560,201918,2879.5499999999997
50000560,201919,2369.1599999999994
50000560,201920,2458.489999999999
50000560,201921,3097.8199999999993
50000560,201922,3099.719999999997
50000560,201923,4101.179999999999
50000560,201924,3212.7599999999975
50000560,201925,7612.26000000001
50000560,201926,7612.260000000014
50000560,201927,3159.699999999998
50000560,201928,2581.1199999999994
50000560,201929,4969.9100000000035
50000560,201930,3866.16
50000560,201931,3216.789999999998
50000560,201932,2057.789999999998
50000560,201933,2713.949999999999
50000560,201934,3862.2999999999997
50000560,201935,2426.519999999998
50000560,201936,2966.7699999999986
50000560,201937,3710.829999999998
50000560,201938,4783.910000000005
50000560,201939,5026.890000000008
50000560,201940,3393.1199999999994
50000560,201941,2424.669999999999
50000560,201942,2853.699999999997
50000560,201943,3662.199999999997
50000560,201944,4272.55
50000560,201945,3695.52
50000560,201946,4137.239999999997
50000560,201947,5295.649999999999
50000560,201948,4888.75
50000560,201949,4432.6
50000560,201950,3310.499999999999
50000560,201951,2351.3200000000006
50000560,201952,3354.38
50000560,202001,4061.36
50000560,202002,4362.210000000003
50000560,202003,3552.5000000000014
50000560,202004,4295.130000000004
50000560,202005,2567.5299999999997
50000560,202006,1608.66
50000560,202007,4265.84
50000560,202008,4554.21
50000560,202009,0.03
50000560,202010,0.03
50000560,202011,0.03
50000560,202012,0.03
50000560,202013,0.03
50000560,202014,0.03
50000560,202015,0.03
50000560,202016,0.03
50000560,202017,0.03
50000560,202018,0.03
50000560,202019,0.03
50000560,202020,0.03
50000560,202021,0.03
50000560,202022,0.03
50000560,202023,0.03
50000560,202024,0.03
50000560,202025,0.03
50000560,202026,0.03
50000560,202027,0.03
50000560,202028,0.03
50000560,202029,0.03
50000560,202030,0.03
50000560,202031,0.03
50000560,202032,0.03
50000560,202033,0.03
50000560,202034,0.03
50000560,202035,0.03
50000560,202036,0.03
50000560,202037,0.03
50000560,202038,0.03
50000560,202039,0.03
50000560,202040,347.90000000000003
50000560,202041,579.79
50000560,202042,695.7500000000001
50000560,202043,695.7500000000001
50000560,202044,921.8499999999999
50000560,202045,921.8499999999999
50000560,202046,921.8499999999999
50000560,202047,921.8499999999999
50000560,202048,921.8499999999999
50000575,201821,151.0
50000575,201822,6313.570000000034
50000575,201823,6262.63
50000575,201824,9564.54
50000575,201825,11872.62
50000575,201826,10553.580000000002
50000575,201827,9227.880000000001
50000575,201828,10299.17
50000575,201829,13179.949999999999
50000575,201830,12084.01
50000575,201831,9505.79
50000575,201832,9840.52
50000575,201833,11522.74
50000575,201834,12708.16
50000575,201835,10276.92
50000575,201836,13065.440000000073
50000575,201837,9014.51
50000575,201838,9283.18
50000575,201839,10040.469999999998
50000575,201840,13755.11
50000575,201841,8040.34
50000575,201842,9601.22
50000575,201843,7112.530000000001
50000575,201844,6535.95
50000575,201845,7816.930000000002
50000575,201846,9634.770000000002
50000575,201847,9670.22
50000575,201848,10323.919999999998
50000575,201849,11715.079999999996
50000575,201850,15763.669999999998
50000575,201851,11706.760000000004
50000575,201852,3.4300000000000366
50000575,201901,14136.349999999986
50000575,201902,14632.000000000002
50000575,201903,15180.99000000001
50000575,201904,14096.839999999998
50000575,201905,11747.690000000006
50000575,201906,13965.09
50000575,201907,15004.219999999998
50000575,201908,15293.059999999994
50000575,201909,17264.80999999999
50000575,201910,13000.309999999998
50000575,201911,11695.559999999994
50000575,201912,12792.82000000008
50000575,201913,15178.640000000001
50000575,201914,13938.229999999998
50000575,201915,10707.649999999994
50000575,201916,8917.980000000009
50000575,201917,9722.189999999999
50000575,201918,12117.249999999998
50000575,201919,14920.829999999998
50000575,201920,10701.969999999998
50000575,201921,10447.540000000006
50000575,201922,8834.470000000003
50000575,201923,11506.550000000001
50000575,201924,11518.239999999996
50000575,201925,10463.890000000009
50000575,201926,13898.75
50000575,201927,14819.480000000001
50000575,201928,17501.519999999993
50000575,201929,14956.750000000013
50000575,201930,14050.66999999999
50000575,201931,11633.079999999994
50000575,201932,13942.610000000006
50000575,201933,9282.600000000019
50000575,201934,10061.3
50000575,201935,10957.520000000015
50000575,201936,8594.66
50000575,201937,9242.980000000014
50000575,201938,9858.130000000001
50000575,201939,9603.90000000001
50000575,201940,10238.589999999993
50000575,201941,11563.169999999996
50000575,201942,11281.640000000009
50000575,201943,9668.150000000012
50000575,201944,9027.71
50000575,201945,10801.420000000013
50000575,201946,13967.769999999997
50000575,201947,13670.399999999996
50000575,201948,20641.289999999994
50000575,201949,16041.140000000009
50000575,201950,17570.139999999985
50000575,201951,16364.499999999987
50000575,201952,15220.969999999994
50000575,202001,10926.87
50000575,202002,7089.739999999998
50000575,202003,6377.799999999999
50000575,202004,6027.259999999997
50000575,202005,4860.41
50000575,202006,4233.319999999999
50000575,202007,4684.809999999998
50000575,202008,0.01
50000575,202009,0.01
50000575,202010,0.01
50000575,202011,0.01
50000575,202012,0.01
50000575,202013,0.01
50000575,202014,0.01
50000575,202015,0.01
50000575,202016,0.01
50000575,202017,0.01
50000575,202018,0.01
50000575,202019,0.01
50000575,202020,0.01
50000575,202021,0.01
50000575,202022,0.01
50000575,202023,0.01
50000575,202024,0.01
50000575,202025,0.01
50000575,202026,0.01
50000575,202027,0.01
50000575,202028,0.01
50000575,202029,0.01
50000575,202030,0.01
50000575,202031,0.01
50000575,202032,0.01
50000575,202033,0.01
50000575,202034,0.01
50000575,202035,0.01
50000575,202036,0.01
50000575,202037,0.01
50000575,202038,0.01
50000575,202039,0.01
50000575,202040,0.01
50000575,202041,0.01
50000575,202042,0.01
50000575,202043,0.01
50000575,202044,0.01
50000575,202045,0.01
50000575,202046,0.01
50000575,202047,0.01
50000575,202048,0.01
50000575,202049,0.01
50000575,202050,0.01
50000575,202051,0.01
50000575,202052,0.01
50000575,202101,0.01
50000575,202102,0.01
50000575,202103,0.01
50000575,202104,0.01
50000575,202105,0.01
50000575,202106,0.01
50000575,202107,0.01
50000575,202108,0.01
50000575,202109,0.01
50000575,202110,0.01
50000575,202111,0.01
50000575,202112,0.01
50000575,202113,0.01
50000575,202114,0.01
50000575,202115,0.01
50000575,202116,0.01
50000575,202117,0.01
50000575,202118,0.01
50000575,202119,0.01
50000575,202120,0.01
50000575,202121,0.01
50000575,202122,0.01
50000575,202124,0.01
50000575,202125,0.01
50000575,202126,0.01
50000575,202127,0.01
50000575,202128,0.01
50000575,202129,0.01
50000575,202130,0.01
50000575,202131,0.01
50000575,202132,0.01
50000575,202133,0.01
50000575,202134,0.01
50000575,202135,0.01
50000575,202136,0.01
50000575,202137,0.01
50000575,202138,0.01
50000575,202139,0.01
50000575,202140,0.01
50000575,202141,0.01
50000575,202142,0.01
50000575,202143,0.01
50000575,202144,0.01
50000575,202145,0.01
50000575,202146,0.01
50000575,202147,0.01
50000575,202148,0.01
50000575,202149,0.01
50000575,202150,0.01
50000575,202151,0.01
50000575,202152,0.01
50000575,202201,0.01
50000575,202202,0.01
50000575,202203,0.01
50000575,202204,0.01
50000575,202205,0.01
50000575,202206,0.01
50000575,202207,0.01
50000575,202208,0.01
50000575,202211,0.01
50000575,202212,0.01
50000575,202213,0.01
50000575,202214,0.01
50000575,202215,0.01
50000575,202216,0.01
50000575,202217,0.01
50000575,202218,0.01
50000575,202219,0.01
50000575,202220,0.01
50000575,202221,0.01
50000575,202222,0.01
50000575,202223,8012.5
50000575,202224,8012.5
50000575,202225,8012.5
50000575,202226,8012.5
50000575,202227,1820.75
50000575,202228,1820.75
50000575,202229,1820.75
50000575,202230,1820.75
50000575,202231,291.0
50000575,202232,291.0
50000575,202233,291.0
50000575,202234,291.0
50000575,202235,291.0
50000575,202236,469.0
50000575,202237,259.01
50000575,202238,1056.6
50000575,202239,644.4000000000001
50000575,202240,3535.3
50000575,202241,5089.350000000003
50000575,202242,4471.399999999998
50000575,202243,3136.0
50000575,202244,3024.0
50000575,202245,4061.0
50000575,202246,6841.0
50000575,202247,2843.0
50000575,202248,3304.0
50000575,202249,3901.0
50000575,202250,2136.0
50000575,202251,4654.0
50000575,202252,5535.0
50000575,202301,1411.0
50000575,202302,1500.0
50000575,202303,1267.0
50000575,202304,616.0
50000575,202305,802.0
50000575,202306,1175.0
50000575,202307,507.0
50000575,202308,782.0
50000575,202309,388.0
50000575,202310,2633.3700000000003
50000575,202311,883.0
50000575,202312,758.0
50000575,202313,329.0
50000575,202314,608.0
50000575,202315,1023.0
50000575,202316,4106.0
50000575,202317,3126.0
50000575,202318,3492.0
50000575,202319,4618.0
50000575,202320,5082.0
50000575,202321,4882.0
50000575,202322,5260.0
50000575,202323,4982.0
50000575,202324,6373.0
50000575,202325,5818.0
50000575,202326,6386.0
50000575,202327,5697.0
50000575,202328,5487.0
50000575,202329,6248.0
50000575,202330,6158.0
50000575,202331,7723.0
50000575,202332,5999.0
50000575,202333,4567.0
50000575,202334,4475.0
50000575,202335,6422.0
50000575,202336,6851.0
50000575,202337,3454.0
50000575,202338,2996.0
50000575,202339,4240.0
50000575,202340,6528.0
50000575,202341,7310.0
50000575,202342,6243.0
50000575,202343,3612.0
50000575,202344,4177.0
50000575,202345,3201.0
50000575,202346,4726.0
50000575,202347,8521.52
50000575,202348,4311.0
50000575,202349,4015.0
50000575,202350,4597.0
50000575,202351,3219.0
50000575,202352,3941.0
50000575,202353,1893.0
50000575,202401,5035.0
50000575,202402,2979.0
50000575,202403,4076.0
50000575,202404,5135.0
50000575,202405,4927.0
50000575,202406,4529.0
50000575,202407,5022.0
50000575,202408,3941.0
50000575,202409,4092.0
50000620,201749,11408.23999999999
50000620,201750,21250.18999999998
50000620,201751,19421.92999999999
50000620,201752,16147.439999999973
50000620,201753,14374.249999999996
50000620,201801,13910.610000000006
50000620,201802,17910.599999999988
50000620,201803,12541.729999999996
50000620,201804,14872.649999999985
50000620,201805,18457.27999999999
50000620,201806,11362.490000000003
50000620,201807,10305.690000000002
50000620,201808,12869.41999999999
50000620,201809,30132.159999999996
50000620,201810,26830.749999999938
50000620,201811,27645.39999999996
50000620,201812,26601.11999999996
50000620,201813,28676.449999999993
50000620,201814,31511.799999999956
50000620,201815,26719.049999999952
50000620,201816,30892.75999999997
50000620,201817,38190.189999999944
50000620,201818,32273.719999999976
50000620,201819,42435.72000000006
50000620,201820,51041.370000000206
50000620,201821,58779.870000000374
50000620,201822,48522.72000000022
50000620,201823,32607.319999999996
50000620,201824,29774.53999999995
50000620,201825,25658.46000000003
50000620,201826,27884.440000000017
50000620,201827,39234.19000000002
50000620,201828,33510.620000000024
50000620,201829,24013.63999999998
50000620,201830,35529.47000000003
50000620,201831,23809.320000000032
50000620,201832,23979.08999999998
50000620,201833,23167.63999999997
50000620,201834,21488.539999999946
50000620,201835,23673.399999999954
50000620,201836,23220.66999999999
50000620,201837,21500.97999999998
50000620,201838,20600.12999999999
50000620,201839,22681.369999999955
50000620,201840,28565.000000000004
50000620,201841,25188.609999999957
50000620,201842,90101.04000000042
50000620,201843,29621.250000000102
50000620,201844,172309.59999999957
50000620,201845,51381.760000000024
50000620,201846,84725.18999999989
50000620,201847,35320.03000000003
50000620,201848,26240.169999999987
50000620,201849,29549.929999999957
50000620,201850,25024.299999999934
50000620,201851,24614.719999999987
50000620,201852,22855.31999999997
50000620,201901,28015.950000000015
50000620,201902,35825.96000000001
50000620,201903,22574.199999999986
50000620,201904,25696.359999999975
50000620,201905,36709.64000000004
50000620,201906,24433.109999999997
50000620,201907,25226.529999999988
50000620,201908,30821.540000000037
50000620,201909,35467.31000000009
50000620,201910,32129.83000000001
50000620,201911,28489.980000000036
50000620,201912,118839.04999999984
50000620,201913,43864.76000000004
50000620,201914,20952.359999999986
50000620,201915,22335.87000000001
50000620,201916,33810.78
50000620,201917,29977.22000000006
50000620,201918,23353.06999999998
50000620,201919,29177.31000000002
50000620,201920,24255.189999999973
50000620,201921,27909.280000000013
50000620,201922,27697.219999999987
50000620,201923,29915.380000000074
50000620,201924,31201.800000000083
50000620,201925,26147.120000000064
50000620,201926,31826.550000000072
50000620,201927,31068.940000000053
50000620,201928,29850.61000000011
50000620,201929,75646.62999999987
50000620,201930,37031.35000000007
50000620,201931,28611.210000000083
50000620,201932,33727.04000000007
50000620,201933,30519.290000000045
50000620,201934,28750.440000000028
50000620,201935,29469.190000000068
50000620,201936,52257.41000000005
50000620,201937,91318.64999999976
50000620,201938,59343.139999999934
50000620,201939,48556.18999999997
50000620,201940,46239.329999999994
50000620,201941,41093.949999999946
50000620,201942,45806.17000000001
50000620,201943,129441.56999999999
50000620,201944,257570.929999999
50000620,201945,98183.48999999985
50000620,201946,170372.09999999992
50000620,201947,116238.09999999989
50000620,201948,51285.15999999996
50000620,201949,29430.580000000034
50000620,201950,33472.71999999998
50000620,201951,35340.80999999997
50000620,201952,48498.939999999835
50000620,202001,45004.57999999984
50000620,202002,56736.939999999784
50000620,202003,41845.199999999866
50000620,202004,37395.23999999996
50000620,202005,80785.09999999993
50000620,202006,23553.81999999994
50000620,202007,2223.6
50000620,202014,13421.240000000007
50000620,202015,16436.929999999993
50000620,202016,25688.77000000004
50000620,202017,31045.51999999996
50000620,202018,175224.4400000003
50000620,202019,27123.879999999972
50000620,202020,58448.53000000002
50000620,202021,69224.30999999995
50000620,202022,134648.63000000024
50000620,202023,85993.51999999987
50000620,202024,115125.01000000046
50000620,202025,86395.96000000022
50000620,202026,91251.99999999991
50000620,202027,89504.90999999979
50000620,202028,61152.999999999825
50000620,202029,64113.839999999705
50000620,202030,103723.89999999998
50000620,202031,145502.60000000056
50000620,202032,84258.01000000001
50000620,202033,53016.12999999979
50000620,202034,62704.70999999987
50000620,202035,123261.38000000006
50000620,202036,138151.62000000005
50000620,202037,104047.06999999986
50000620,202038,40412.39999999982
50000620,202039,68975.80999999969
50000620,202040,47291.22999999985
50000620,202041,126065.63
50000620,202042,176403.42000000036
50000620,202043,109926.79000000024
50000620,202044,371265.0400000005
50000620,202045,379047.6700000007
50000620,202046,166473.8300000009
50000620,202047,153901.61000000112
50000620,202048,47276.43999999996
50000620,202049,85439.77000000008
50000620,202050,58566.22999999998
50000620,202051,80478.44000000024
50000620,202052,138152.1300000005
50000620,202101,132078.2300000005
50000620,202102,145363.58000000077
50000620,202103,57480.76999999987
50000620,202104,74683.18999999977
50000620,202105,81055.27999999982
50000620,202106,109713.79000000008
50000620,202107,56571.25999999995
50000620,202108,174200.42000000022
50000620,202109,80296.43000000008
50000620,202110,93827.57000000008
50000620,202111,131539.14000000074
50000620,202112,140142.7700000007
50000620,202113,85969.33000000035
50000620,202114,88996.50000000028
50000620,202115,98019.66000000059
50000620,202116,120710.21000000065
50000620,202117,226129.32999999938
50000620,202118,239724.4699999997
50000620,202119,184557.36999999962
50000620,202120,116618.3300000004
50000620,202121,90319.10000000012
50000620,202122,103766.03000000023
50000620,202123,137265.89000000074
50000620,202124,106558.49000000009
50000620,202125,89047.21000000034
50000620,202126,90036.11000000012
50000620,202127,95498.13000000024
50000620,202128,137331.4100000008
50000620,202129,110787.32000000068
50000620,202130,95939.77000000048
50000620,202131,100485.91000000009
50000620,202132,138361.02000000162
50000620,202133,108907.62000000075
50000620,202134,86681.42000000006
50000620,202135,73705.53999999989
50000620,202136,67623.12999999996
50000620,202137,108826.11000000121
50000620,202138,168789.57000000155
50000620,202139,110184.70000000103
50000620,202140,84888.89999999982
50000620,202141,133353.18000000122
50000620,202142,212236.4900000014
50000620,202143,205001.07000000108
50000620,202144,759785.2799999963
50000620,202145,633833.489999995
50000620,202146,536939.1099999917
50000620,202147,230861.71000000145
50000620,202148,112778.78000000096
50000620,202149,134539.82999999958
50000620,202150,184772.39000000028
50000620,202151,137974.96999999922
50000620,202152,149448.63000000012
50000620,202201,158672.28999999995
50000620,202202,194187.98000000016
50000620,202203,211171.08000000005
50000620,202204,124105.77999999958
50000620,202205,123325.71999999999
50000620,202206,128216.47999999975
50000620,202207,74647.56999999918
50000620,202208,85972.82999999954
50000620,202209,80311.8799999993
50000620,202210,238216.7900000004
50000620,202211,425745.17999999964
50000620,202212,318359.9800000007
50000620,202213,106266.81999999969
50000620,202214,104668.13999999968
50000620,202215,128258.0699999996
50000620,202216,206596.05999999974
50000620,202217,134659.6199999992
50000620,202218,133719.4299999994
50000620,202219,129559.74999999975
50000620,202220,117882.97999999946
50000620,202221,149083.75999999978
50000620,202222,235871.15999999907
50000620,202223,191487.19999999928
50000620,202224,241187.60999999935
50000620,202225,179098.51999999955
50000620,202226,148431.86999999973
50000620,202227,134310.2899999998
50000620,202228,115246.49999999962
50000620,202229,136105.57999999996
50000620,202230,144277.61999999994
50000620,202231,131325.88000000003
50000620,202232,105786.85999999996
50000620,202233,100069.32999999967
50000620,202234,105091.10000000006
50000620,202235,96580.3199999998
50000620,202236,104138.52000000002
50000620,202237,124182.30999999984
50000620,202238,134776.45000000004
50000620,202239,117989.38999999972
50000620,202240,118243.15999999979
50000620,202241,153584.96000000014
50000620,202242,207422.5599999993
50000620,202243,215652.2999999998
50000620,202244,825252.4199999995
50000620,202245,1065682.650000005
50000620,202246,453083.5500000002
50000620,202247,450747.10999999876
50000620,202248,190758.21999999994
50000620,202249,277806.0999999977
50000620,202250,194617.73999999886
50000620,202251,205418.04999999888
50000620,202252,253017.9599999994
50000620,202301,185777.17000000022
50000620,202302,187339.5899999996
50000620,202303,331326.3000000013
50000620,202304,116907.07000000015
50000620,202305,154058.34000000037
50000620,202306,205832.4699999995
50000620,202307,136291.33999999988
50000620,202308,114384.44999999998
50000620,202309,373093.0599999999
50000620,202310,795727.1599999993
50000620,202311,464455.87999999966
50000620,202312,224870.4099999996
50000620,202313,143456.16999999966
50000620,202314,144361.13000000015
50000620,202315,145002.50999999934
50000620,202316,215379.18999999927
50000620,202317,339409.5999999995
50000620,202318,318797.87000000064
50000620,202319,263602.31000000145
50000620,202320,260185.85000000097
50000620,202321,302576.8400000026
50000620,202322,260191.12000000244
50000620,202323,280133.55000000226
50000620,202324,228669.07000000132
50000620,202325,193743.8100000018
50000620,202326,237826.79000000117
50000620,202327,225622.4099999999
50000620,202328,285638.63000000047
50000620,202329,303397.77000000176
50000620,202330,265586.65999999974
50000620,202331,197754.14000000025
50000620,202332,194564.13000000003
50000620,202333,204740.30999999974
50000620,202334,199447.5100000005
50000620,202335,184521.46999999974
50000620,202336,148120.51000000004
50000620,202337,227363.23999999987
50000620,202338,192746.34000000055
50000620,202339,157533.62000000017
50000620,202340,200365.20999999993
50000620,202341,188408.7499999998
50000620,202342,311531.98000000103
50000620,202343,308730.23000000016
50000620,202344,1724784.4099999953
50000620,202345,1063392.8000000024
50000620,202346,515540.0800000016
50000620,202347,560181.0300000005
50000620,202348,329594.5600000004
50000620,202349,197486.13000000102
50000620,202350,198394.59000000177
50000620,202351,313895.2500000031
50000620,202352,208467.00000000128
50000620,202353,157415.61000000147
50000620,202401,155296.71000000025
50000620,202402,193443.3599999998
50000620,202403,179167.8500000002
50000620,202404,151780.07000000053
50000620,202405,241257.70000000007
50000620,202406,159650.20000000013
50000620,202407,1364619.1299999994
50000620,202408,643790.2399999998
50000620,202409,133129.17000000025
50000620,202410,238140.5999999998
50000632,201809,10389.540000000006
50000632,201810,16275.38000000001
50000632,201811,16700.52000000002
50000632,201812,16770.70000000003
50000632,201813,24270.679999999957
50000632,201814,19931.70000000006
50000632,201815,19042.56000000004
50000632,201816,14743.600000000037
50000632,201817,16585.100000000042
50000632,201818,13848.08000000002
50000632,201819,15992.340000000027
50000632,201820,18344.240000000023
50000632,201821,21336.460000000006
50000632,201822,19646.34000000009
50000632,201823,20375.980000000047
50000632,201824,21176.380000000034
50000632,201825,21979.100000000024
50000632,201826,24954.49999999998
50000632,201827,21453.619999999995
50000632,201828,29270.85999999995
50000632,201829,36339.899999999856
50000632,201830,31598.400000000012
50000632,201831,23904.699999999986
50000632,201832,22187.320000000007
50000632,201833,23984.739999999987
50000632,201834,23928.480000000032
