"PTNR_REGIONAL_MASTER_CD","YEARWEEK","SALESLOCALCURRENCY"
50000723,202313,455496.5200000005
50000723,202314,565115.9200000002
50000723,202315,565115.9200000004
50000723,202316,565115.9200000003
50000723,202317,565115.9200000002
50000723,202318,465901.6799999998
50000723,202319,465901.68
50000723,202320,465901.68
50000723,202321,465901.6799999998
50000723,202322,465901.68000000005
50000723,202323,515701.34
50000723,202324,515701.34
50000723,202325,515701.3400000001
50000723,202326,515701.33999999997
50000723,202327,592468.3399999999
50000723,202328,592468.3400000001
50000723,202329,592468.3399999999
50000723,202330,592468.3399999997
50000723,202331,547463.8700000002
50000723,202332,547463.8699999996
50000723,202333,547463.8699999996
50000723,202334,547463.8699999998
50000723,202335,547463.8699999998
50000723,202336,600535.6699999999
50000723,202337,600535.6699999999
50000723,202338,600535.6700000002
50000723,202339,600535.6700000004
50000723,202340,518576.88999999984
50000723,202341,518576.88999999984
50000723,202342,518576.88999999996
50000723,202343,518576.8899999999
50000723,202344,140623.95
50000723,202345,526045.7300000003
50000723,202346,587672.9400000002
50000723,202347,1133182.3400000005
50000723,202348,1032263.4100000001
50000723,202349,543840.6299999999
50000723,202350,461442.2499999999
50000723,202351,452192.0099999991
50000723,202352,515930.41999999934
50000723,202353,584074.8099999998
50000723,202401,655912.5899999989
50000723,202402,769183.4099999997
50000723,202403,605628.3699999987
50000723,202404,1131711.9699999995
50000723,202405,564036.0199999993
50000723,202406,473915.01999999944
50000723,202407,395751.2599999995
50000723,202408,392015.8999999994
50000723,202409,339942.5999999997
50000727,201844,992345.9999999998
50000727,201845,1381225.0
50000727,201846,1295982.9999999998
50000727,201847,1651500.9999999988
50000727,201848,1277852.0
50000727,201849,1310133.0
50000727,201850,1006768.5
50000727,201851,1056487.0
50000727,201852,931135.0
50000727,201901,1007006.0
50000727,201902,1259057.0
50000727,201903,998581.9999999998
50000727,201904,1354905.9999999993
50000727,201905,1412699.0000000007
50000727,201906,1322382.4999999998
50000727,201907,1449929.9999999995
50000727,201908,1485112.0000000002
50000727,201909,1323434.9999999995
50000727,201910,1078398.0000000002
50000727,201911,1101481.9999999995
50000727,201912,1474001.9999999998
50000727,201913,1390630.0000000002
50000727,201914,941464.0000000006
50000727,201915,812668.0000000003
50000727,201916,815023.9999999999
50000727,201917,1421764.0
50000727,201918,1603072.0
50000727,201919,1656681.9000000001
50000727,201920,1532713.9999999986
50000727,201921,1730173.0000000016
50000727,201922,1947227.9999999993
50000727,201923,1826916.9999999995
50000727,201924,2127953.0
50000727,201925,2577371.54
50000727,201926,1755976.0000000007
50000727,201927,2219625.9999999995
50000727,201928,1852537.0000000026
50000727,201929,2178463.0000000023
50000727,201930,1796703.0000000002
50000727,201931,1327308.9999999998
50000727,201932,1687612.9999999998
50000727,201933,1907634.9999999995
50000727,201934,1955336.0000000019
50000727,201935,1619320.000000001
50000727,201936,1612061.9999999993
50000727,201937,1881645.0
50000727,201938,1671824.9999999995
50000727,201939,2047150.0000000007
50000727,201940,1731188.9999999995
50000727,201941,1711361.9999999995
50000727,201942,1596906.999999999
50000727,201943,1450167.0000000005
50000727,201944,1409221.0
50000727,201945,1583034.0000000026
50000727,201946,1552347.0000000014
50000727,201947,1928422.0000000042
50000727,201948,1606578.0000000033
50000727,201949,1852388.0000000019
50000727,201950,1141878.999999999
50000727,201951,1178466.0000000005
50000727,201952,1017244.0000000013
50000727,202001,991341.9999999997
50000727,202002,1718826.0000000005
50000727,202003,1352078.0000000007
50000727,202004,1519711.9999999986
50000727,202005,1614777.9999999981
50000727,202006,1370236.95
50000727,202007,628193.9999999999
50000727,202008,574600.9999999995
50000727,202009,324516.0000000001
50000727,202010,44235.01
50000727,202011,0.01
50000727,202012,0.01
50000727,202013,0.01
50000727,202014,0.01
50000727,202015,0.01
50000727,202016,130362.0
50000727,202017,850006.0000000005
50000727,202018,495890.0
50000727,202019,579660.0000000002
50000727,202020,744384.9999999998
50000727,202021,825764.1999999997
50000727,202022,1023067.0000000006
50000727,202023,1201469.9000000008
50000727,202024,1603878.8699999992
50000727,202025,1789091.88
50000727,202026,1669603.6400000001
50000727,202027,1646734.279999998
50000727,202028,1790797.1599999971
50000727,202029,1632481.9999999986
50000727,202030,1846444.0199999958
50000727,202031,1368733.000000001
50000727,202032,1378117.000000001
50000727,202033,261706.0000000002
50000727,202034,1221217.0000000002
50000727,202035,1821834.9999999972
50000727,202036,1271389.0000000002
50000727,202037,985728.0999999992
50000727,202038,1209025.9999999988
50000727,202039,1218861.9199999997
50000727,202040,838737.7099999995
50000727,202041,851734.9999999994
50000727,202042,851782.0000000005
50000727,202043,905338.9999999987
50000727,202044,850143.9999999998
50000727,202045,1064157.9999999993
50000727,202046,959485.9999999997
50000727,202047,1346916.0000000005
50000727,202048,1477828.9999999995
50000727,202049,1289758.999999999
50000727,202050,727628.9999999997
50000727,202051,763999.0
50000727,202052,800266.0
50000727,202101,754039.9699999999
50000727,202102,740307.6600000003
50000727,202103,947856.0099999984
50000727,202104,765025.1399999998
50000727,202105,1033058.1399999993
50000727,202106,887026.1599999992
50000727,202107,718354.5800000001
50000727,202108,802903.7599999995
50000727,202109,665375.8799999998
50000727,202110,722469.8400000002
50000727,202111,873993.6599999997
50000727,202112,641043.5300000003
50000727,202113,799167.2800000004
50000727,202114,784385.6599999997
50000727,202115,677951.0300000004
50000727,202116,688524.8
50000727,202117,725801.98
50000727,202118,601935.3300000001
50000727,202119,755984.6800000002
50000727,202120,1085012.6899999992
50000727,202121,1070459.3299999987
50000727,202122,828071.3099999994
50000727,202123,1147439.1099999978
50000727,202124,862555.3799999985
50000727,202125,1055469.0199999972
50000727,202126,958860.0199999972
50000727,202127,962036.3199999995
50000727,202128,1253130.009999997
50000727,202129,1293337.6599999995
50000727,202130,1377834.6900000009
50000727,202131,1325985.3499999982
50000727,202132,1212415.3299999987
50000727,202133,1787439.0000000005
50000727,202134,1727363.0100000019
50000727,202135,1435815.3300000005
50000727,202136,1491654.67
50000727,202137,298502.65999999986
50000727,202138,831016.01
50000727,202139,1355285.3100000005
50000727,202140,1385867.0000000007
50000727,202141,1092442.67
50000727,202142,961923.1200000001
50000727,202143,1324478.3299999994
50000727,202144,1200118.9199999988
50000727,202145,1250970.669999999
50000727,202146,1275871.6599999992
50000727,202147,1474666.9799999995
50000727,202148,2108379.380000005
50000727,202149,1621986.6600000006
50000727,202150,1170947.2499999995
50000727,202151,1016221.1600000004
50000727,202152,811414.3199999998
50000727,202201,641876.5499999997
50000727,202202,744960.7799999998
50000727,202203,796065.57
50000727,202204,62186.65000000001
50000727,202206,1.0
50000727,202207,1.0
50000727,202208,1.0
50000727,202209,1.0
50000727,202210,1.0
50000727,202211,1.0
50000731,201902,3017.109999999999
50000731,201903,2933.639999999999
50000731,201904,4772.520000000001
50000731,201905,3331.1000000000004
50000731,201906,2198.0
50000731,201907,2673.0
50000731,201908,1696.0
50000731,201909,1888.0
50000731,201910,2200.0
50000731,201911,2522.0
50000731,201912,2723.0
50000731,201913,1155.0
50000731,201914,1897.0
50000731,201915,2783.0
50000731,201916,1723.0
50000731,201917,2092.0
50000731,201918,2729.0
50000731,201919,3129.0
50000731,201920,3326.0
50000731,201921,2548.0
50000731,201922,2415.0
50000731,201923,2177.0
50000731,201924,1893.0
50000731,201925,2759.0
50000731,201926,6269.7
50000731,201927,2499.0
50000731,201928,2863.0
50000731,201929,3263.0
50000731,201930,3261.0
50000731,201931,4993.0
50000731,201932,2614.0
50000731,201933,2972.0
50000731,201934,3503.0
50000731,201935,2485.0
50000731,201936,1991.0
50000731,201937,3013.0
50000731,201938,3778.0
50000731,201939,4190.0
50000731,201940,2766.0
50000731,201941,2165.0
50000731,201942,4762.0
50000731,201943,7557.0
50000731,201944,7668.0
50000731,201945,6825.0
50000731,201946,8660.0
50000731,201947,5318.0
50000731,201948,2633.0
50000731,201949,2862.0
50000731,201950,3027.0
50000731,201951,2134.0
50000731,201952,2053.0
50000731,202001,-13.0
50000731,202002,167.0
50000731,202003,413.0
50000731,202004,74.0
50000731,202005,-51.0
50000731,202006,173.1
50000731,202007,-25.2
50000731,202008,830.4
50000731,202009,1012.0
50000731,202010,-27.0
50000731,202011,6.0
50000731,202012,-29.5
50000731,202013,-36.0
50000731,202015,33.2
50000731,202018,-21.6
50000731,202020,-41.5
50000731,202023,158.0
50000731,202025,1482.25
50000731,202026,-149.5
50000731,202029,336.0
50000731,202030,1705.0
50000731,202031,146.0
50000731,202032,21075.0
50000731,202033,415.2
50000731,202034,72.0
50000731,202035,-46.0
50000731,202036,12.6
50000731,202037,12.6
50000731,202038,79.5
50000731,202039,35.7
50000731,202041,193.0
50000731,202042,188.6
50000731,202044,173.0
50000731,202045,290.6
50000731,202046,547.55
50000731,202047,598.0
50000731,202048,61981.75
50000731,202049,10228.25
50000731,202050,228.0
50000731,202051,481.5
50000731,202052,365.15
50000731,202101,233.0
50000731,202102,94.0
50000731,202103,298.5
50000731,202104,424.3
50000731,202105,79.5
50000731,202106,174.5
50000731,202107,24.0
50000731,202108,-45.0
50000731,202109,-134.25
50000731,202110,-10.0
50000731,202111,85.0
50000731,202123,2.25
50000731,202124,2.25
50000731,202125,2.25
50000731,202126,2.25
50000731,202127,154.0
50000731,202128,154.0
50000731,202129,154.0
50000731,202130,154.0
50000731,202131,1267.8000000000004
50000731,202132,1267.8000000000004
50000731,202133,1267.7999999999988
50000731,202134,1267.8000000000004
50000731,202135,1267.8000000000004
50000731,202140,17.86
50000731,202141,17.86
50000731,202142,17.86
50000731,202143,17.86
50000731,202144,8.209999999999999
50000731,202145,8.209999999999999
50000731,202146,8.209999999999999
50000731,202147,8.209999999999999
50000731,202148,8.209999999999999
50000731,202201,4.9799999999999995
50000731,202202,4.9799999999999995
50000731,202203,4.9799999999999995
50000731,202204,4.9799999999999995
50000731,202210,9.47
50000731,202211,9.47
50000731,202212,9.47
50000731,202213,9.47
50000731,202214,119.91
50000731,202215,119.91
50000731,202216,119.90999999999998
50000731,202217,119.90999999999998
50000731,202218,302.14
50000731,202219,302.14
50000731,202220,302.14
50000731,202221,302.14
50000731,202222,302.14000000000004
50000731,202223,95.72000000000001
50000731,202224,95.72000000000001
50000731,202225,95.72000000000001
50000731,202226,95.72000000000001
50000731,202227,129.69999999999996
50000731,202228,129.69999999999996
50000731,202229,129.69999999999996
50000731,202230,129.7
50000731,202231,254.34
50000731,202232,254.34
50000731,202233,254.34
50000731,202234,254.34
50000731,202235,254.34
50000731,202236,352.6800000000001
50000731,202237,352.6800000000001
50000731,202238,352.68000000000023
50000731,202239,352.68000000000006
50000731,202240,261.83
50000731,202241,261.83
50000731,202242,261.83
50000731,202243,261.83
50000731,202244,28.07
50000731,202245,28.07
50000731,202246,28.07
50000731,202247,28.07
50000731,202248,28.07
50000731,202249,166.5
50000731,202250,166.5
50000731,202251,166.5
50000731,202252,166.5
50000731,202301,22.25
50000731,202302,22.25
50000731,202303,22.25
50000731,202304,22.25
50000731,202305,14.0
50000731,202306,14.0
50000731,202307,14.0
50000731,202308,14.0
50000731,202309,14.0
50000731,202310,78.25
50000731,202311,78.25
50000731,202312,78.25
50000731,202313,78.25
50000731,202318,54.0
50000731,202319,54.0
50000731,202320,54.0
50000731,202321,54.0
50000731,202322,54.0
50000731,202323,25.75
50000731,202324,25.75
50000731,202325,25.75
50000731,202326,25.75
50000731,202327,249.5
50000731,202328,249.5
50000731,202329,249.5
50000731,202330,249.5
50000731,202331,325.75
50000731,202332,325.75
50000731,202333,325.75
50000731,202334,325.75
50000731,202335,325.75
50000731,202336,313.0
50000731,202337,313.0
50000731,202338,313.0
50000731,202339,313.0
50000740,201937,6008.980000000009
50000740,201938,6008.980000000002
50000740,201939,6008.980000000006
50000740,201940,4127.020000000004
50000740,201941,4127.02
50000740,201942,4127.020000000002
50000740,201943,4127.02
50000740,201951,2354.1899999999996
50000740,202001,1786.5800000000004
50000740,202002,1599.5099999999998
50000740,202003,1709.4499999999998
50000740,202004,1569.4299999999998
50000740,202005,1227.6000000000004
50000740,202006,942.73
50000740,202007,712.6499999999999
50000740,202008,2051.9900000000002
50000740,202009,2244.06
50000740,202010,1447.9600000000016
50000740,202011,337.5199999999999
50000740,202012,194.15000000000006
50000740,202013,427.1399999999998
50000740,202014,315.30000000000007
50000740,202015,239.3100000000001
50000740,202016,441.8599999999998
50000740,202017,191.50000000000003
50000740,202018,606.8200000000002
50000740,202019,1189.8300000000006
50000740,202020,5186.389999999992
50000740,202021,3971.9899999999952
50000740,202022,2600.679999999999
50000740,202023,1196.9600000000003
50000740,202024,1013.4999999999993
50000740,202025,240.93000000000004
50000740,202026,552.37
50000740,202027,491.56
50000740,202028,247.69000000000005
50000740,202029,229.14999999999998
50000740,202030,3861.15
50000740,202031,837.24
50000740,202032,1084.1999999999998
50000740,202033,688.02
50000740,202034,786.17
50000740,202035,698.8300000000003
50000740,202036,300.0299999999999
50000740,202037,291.62
50000740,202038,516.3699999999999
50000740,202039,606.6500000000001
50000740,202040,318.87
50000740,202041,457.57000000000005
50000740,202042,531.29
50000740,202043,344.6
50000740,202044,316.81999999999994
50000740,202045,466.2599999999999
50000740,202046,583.1699999999998
50000740,202047,590.09
50000740,202048,138.06000000000003
50000740,202049,240.93000000000004
50000740,202050,97.08
50000740,202052,208.79000000000002
50000740,202101,203.65000000000003
50000740,202102,850.5899999999999
50000740,202103,304.66999999999996
50000740,202104,443.21
50000740,202105,312.35
50000740,202106,562.09
50000740,202107,544.0600000000001
50000740,202108,442.34000000000015
50000740,202109,1640.32
50000740,202110,1022.7399999999997
50000740,202111,642.8099999999998
50000740,202112,596.56
50000740,202113,1190.5999999999995
50000740,202114,542.9399999999998
50000740,202115,584.9600000000002
50000740,202116,766.2400000000001
50000740,202117,1301.0999999999995
50000740,202118,1401.3999999999999
50000740,202119,1726.7099999999996
50000740,202120,1276.8300000000002
50000740,202121,1199.9200000000005
50000740,202122,1215.4800000000002
50000740,202123,1418.2100000000005
50000740,202124,1028.7700000000004
50000740,202125,805.6000000000001
50000740,202126,1052.77
50000740,202127,1220.87
50000740,202128,1236.0299999999997
50000740,202129,1675.5199999999995
50000740,202130,1014.6600000000001
50000740,202131,1812.3800000000006
50000740,202132,2268.1800000000003
50000740,202133,1045.4700000000003
50000740,202134,1380.7699999999998
50000740,202135,1280.4699999999996
50000740,202136,877.3599999999997
50000740,202137,816.5099999999999
50000740,202138,599.72
50000740,202139,933.2399999999997
50000740,202140,679.9
50000740,202141,764.15
50000740,202142,953.9399999999998
50000740,202143,1192.7100000000003
50000740,202144,887.8999999999999
50000740,202145,996.4499999999998
50000740,202146,1162.3
50000740,202147,696.15
50000740,202148,898.0999999999999
50000740,202149,716.36
50000740,202150,618.1099999999999
50000740,202151,524.1100000000001
50000740,202152,754.16
50000740,202201,818.0299999999999
50000740,202202,1243.7600000000002
50000740,202203,1139.67
50000740,202204,2106.93
50000740,202205,3137.4599999999996
50000740,202206,3684.2900000000013
50000740,202207,2465.55
50000740,202208,3327.8999999999996
50000740,202209,2215.370000000001
50000740,202210,1764.3700000000006
50000740,202211,1559.29
50000740,202212,1499.31
50000740,202213,1913.6900000000007
50000740,202214,2498.6000000000004
50000740,202215,2071.3
50000740,202216,1622.0400000000002
50000740,202217,1606.4
50000740,202218,2021.6499999999999
50000740,202219,2021.6499999999999
50000740,202220,2021.6499999999999
50000740,202221,2021.6499999999999
50000740,202222,2021.6499999999999
50000740,202223,2560.56
50000740,202224,2560.56
50000740,202225,2026.96
50000740,202226,1899.85
50000740,202227,1712.4500000000003
50000740,202228,1361.2
50000740,202229,1382.45
50000740,202230,1679.6500000000003
50000740,202231,1346.3800000000003
50000740,202232,1517.2600000000004
50000740,202233,1153.6
50000740,202234,1133.6
50000740,202235,1250.4
50000740,202236,1548.2699999999998
50000740,202237,1673.7999999999997
50000740,202238,1216.3999999999999
50000740,202239,1392.4999999999998
50000740,202240,12387.259999999998
50000746,201901,3518.6799999999976
50000746,201902,12210.260000000002
50000746,201903,12552.890000000029
50000746,201904,12466.220000000023
50000746,201905,21338.360000000073
50000746,201906,21827.49000000015
50000746,201907,16927.220000000038
50000746,201908,15824.720000000047
50000746,201909,13533.6
50000746,201910,13247.710000000036
50000746,201911,12139.870000000034
50000746,201912,12249.900000000018
50000746,201913,11858.260000000022
50000746,201914,15363.390000000036
50000746,201915,18218.960000000032
50000746,201916,15997.320000000029
50000746,201917,21916.250000000004
50000746,201918,28512.100000000006
50000746,201919,20240.05000000003
50000746,201920,19929.870000000054
50000746,201921,27159.430000000048
50000746,201922,39274.93000000029
50000746,201923,41408.19000000012
50000746,201924,41026.000000000095
50000746,201925,40964.26000000011
50000746,201926,35283.18000000008
50000746,201927,34972.940000000024
50000746,201928,39918.78999999999
50000746,201929,38515.38999999997
50000746,201930,39781.789999999964
50000746,201931,46677.87000000003
50000746,201932,30688.510000000053
50000746,201933,29292.580000000056
50000746,201934,24408.59000000004
50000746,201935,25504.91000000002
50000746,201936,25848.440000000042
50000746,201937,28069.160000000033
50000746,201938,26072.66000000003
50000746,201939,23375.980000000032
50000746,201940,37573.869999999944
50000746,201941,29160.59000000002
50000746,201942,13910.140000000005
50000746,201943,12997.700000000013
50000746,201944,13534.180000000013
50000746,201945,14026.519999999999
50000746,201946,18062.000000000015
50000746,201947,16449.650000000016
50000746,201948,13971.190000000008
50000746,201949,9888.910000000007
50000746,201950,10624.300000000012
50000746,201951,9904.440000000017
50000746,201952,10962.980000000005
50000746,202001,10773.440000000013
50000746,202002,13619.000000000033
50000746,202003,12108.860000000015
50000746,202004,11119.580000000009
50000746,202005,17911.690000000042
50000746,202006,17058.940000000017
50000746,202007,0.02
50000746,202008,0.02
50000746,202009,0.02
50000746,202010,0.02
50000746,202011,0.02
50000746,202012,0.02
50000746,202013,0.02
50000746,202014,0.02
50000746,202015,0.02
50000746,202016,0.02
50000746,202017,0.02
50000746,202018,0.02
50000746,202019,0.02
50000746,202020,0.02
50000746,202021,0.02
50000746,202022,0.02
50000746,202023,0.02
50000746,202024,0.02
50000746,202025,3655.210000000002
50000746,202026,5118.210000000002
50000746,202027,6207.859999999997
50000746,202028,11472.110000000002
50000746,202029,17684.00999999999
50000746,202030,18973.89
50000746,202031,15520.709999999997
50000746,202032,15563.999999999998
50000746,202033,17017.329999999998
50000746,202034,13848.879999999997
50000746,202035,12538.329999999998
50000746,202036,10695.109999999999
50000746,202037,4838.980000000001
50000746,202038,3582.250000000001
50000746,202039,862.2199999999999
50000746,202040,2204.8199999999997
50000746,202041,3152.06
50000746,202042,4122.35
50000746,202043,2311.12
50000746,202044,1215.6
50000746,202045,120.02000000000002
50000746,202046,3365.36
50000746,202047,175.49999999999997
50000746,202048,135.07
50000746,202049,114.05000000000001
50000746,202050,2141.58
50000746,202051,2426.3600000000006
50000746,202052,0.02
50000746,202101,389.03
50000746,202102,389.02999999999986
50000746,202103,389.02999999999986
50000746,202104,389.03000000000003
50000746,202105,870.509999999999
50000746,202106,870.509999999999
50000746,202107,870.5099999999996
50000746,202108,870.5099999999998
50000746,202109,870.5099999999985
50000746,202110,2265.980000000002
50000746,202111,2265.9800000000023
50000746,202112,2265.980000000002
50000746,202113,2265.9800000000023
50000746,202114,3240.530000000005
50000746,202115,4895.690000000002
50000746,202116,4895.690000000009
50000746,202117,9865.920000000007
50000746,202118,11045.72000000004
50000746,202119,11045.720000000008
50000746,202120,11045.719999999978
50000746,202121,11045.720000000016
50000746,202122,11045.720000000003
50000746,202123,23434.170000000016
50000746,202124,23434.18
50000746,202125,23434.179999999997
50000746,202126,23434.180000000004
50000746,202127,31632.98999999998
50000746,202128,31632.990000000013
50000746,202129,31632.98999999999
50000746,202130,31632.99
50000746,202131,16753.449999999953
50000746,202132,16753.449999999953
50000746,202133,16753.44999999995
50000746,202134,16753.449999999957
50000746,202135,16753.449999999964
50000746,202136,12406.889999999989
50000746,202137,12406.89000000001
50000746,202138,12406.889999999996
50000746,202139,12406.889999999989
50000746,202140,5278.970000000002
50000746,202141,5277.970000000003
50000746,202142,5277.970000000001
50000746,202143,5277.970000000002
50000746,202144,3823.710000000003
50000746,202145,3823.7100000000028
50000746,202146,3823.7100000000037
50000746,202147,3823.710000000003
50000746,202148,3823.7100000000023
50000746,202149,3169.5700000000006
50000746,202150,3169.570000000001
50000746,202151,3169.5700000000006
50000746,202152,3169.5699999999997
50000746,202201,2868.000000000001
50000746,202202,2868.000000000001
50000746,202203,2869.000000000001
50000746,202204,2869.0000000000014
50000746,202205,1982.5500000000013
50000746,202206,1982.5500000000013
50000746,202207,1981.5500000000013
50000746,202208,1982.5500000000018
50000746,202209,1982.5400000000018
50000746,202210,15129.620000000014
50000746,202211,15129.620000000014
50000746,202212,15128.620000000014
50000746,202213,15129.620000000014
50000746,202214,16045.170000000022
50000746,202215,16045.170000000022
50000746,202216,16045.170000000006
50000746,202217,16045.170000000004
50000746,202218,23390.68999999998
50000746,202219,23390.690000000013
50000746,202220,23390.68999999996
50000746,202221,18720.819999999978
50000746,202222,18720.820000000003
50000746,202223,44150.480000000105
50000746,202224,44150.48000000004
50000746,202225,44150.48000000001
50000746,202226,44150.48000000003
50000746,202227,57165.56000000009
50000746,202228,57165.5600000002
50000746,202229,57165.5600000001
50000746,202230,57165.56000000007
50000746,202231,22475.059999999965
50000746,202232,22475.05999999996
50000746,202233,22475.059999999965
50000746,202234,22475.05999999996
50000746,202235,22475.059999999965
50000746,202236,28468.699999999964
50000746,202237,28468.699999999968
50000746,202238,28468.69999999997
50000746,202239,28468.69999999997
50000746,202240,14821.28000000002
50000746,202241,14821.280000000026
50000746,202242,14821.280000000028
50000746,202243,14821.280000000017
50000746,202244,14767.919999999976
50000746,202245,14767.919999999975
50000746,202246,14767.919999999976
50000746,202247,14767.919999999995
50000746,202248,14767.919999999958
50000746,202249,15252.71000000003
50000746,202250,15252.71000000003
50000746,202251,15252.710000000036
50000746,202252,15252.710000000023
50000746,202301,13829.060000000023
50000746,202302,13829.060000000025
50000746,202303,13829.060000000029
50000746,202304,13828.060000000029
50000746,202305,15453.559999999945
50000746,202306,15453.559999999943
50000746,202307,15453.559999999965
50000746,202308,15453.559999999965
50000746,202309,15453.559999999958
50000746,202310,22153.730000000003
50000746,202311,22153.729999999967
50000746,202312,22153.72999999999
50000746,202313,22153.729999999952
50000746,202314,33402.960000000014
50000746,202315,33402.95999999997
50000746,202316,33402.95999999997
50000746,202317,33402.96
50000746,202318,36436.63999999984
50000746,202319,36436.63999999984
50000746,202320,36436.63999999978
50000746,202321,36436.639999999825
50000746,202322,36436.63999999984
50000746,202323,74070.09000000007
50000746,202324,74070.09000000007
50000746,202325,74070.08999999992
50000746,202326,74070.09000000005
50000746,202327,80803.54000000007
50000746,202328,80803.54000000008
50000746,202329,80803.54000000017
50000746,202330,80803.53999999973
50000746,202331,41066.15999999995
50000746,202332,41066.15999999979
50000746,202333,41066.15999999984
50000746,202334,41066.15999999997
50000746,202335,41066.15999999983
50000746,202336,35140.669999999816
50000746,202337,35140.67000000002
50000746,202338,35140.66999999991
50000746,202339,35140.66999999991
50000746,202340,17473.070000000036
50000746,202341,17344.310000000034
50000746,202342,17344.310000000034
50000746,202343,17344.310000000034
50000746,202344,18379.290000000026
50000746,202345,18379.290000000015
50000746,202346,18379.289999999994
50000746,202347,16982.949999999997
50000746,202348,19262.530000000028
50000746,202349,15409.119999999995
50000746,202350,15409.12000000001
50000746,202351,15409.119999999988
50000746,202352,15409.12
50000746,202353,12976.139999999976
50000746,202401,17681.120000000043
50000746,202402,17681.120000000057
50000746,202403,14886.02000000004
50000746,202404,14886.020000000037
50000746,202405,18393.69999999995
50000746,202406,18393.699999999997
50000746,202407,18393.69999999995
50000746,202408,16998.809999999998
50000746,202409,16998.809999999998
50000941,202106,7295.680000000002
50000941,202107,9457.220000000005
50000941,202108,16492.250000000004
50000941,202109,17538.110000000004
50000941,202110,12286.970000000005
50000941,202111,10395.8
50000941,202112,18378.980000000003
50000941,202113,36532.22999999991
50000941,202114,73281.78999999995
50000941,202115,129031.05999999953
50000941,202116,185161.04999999952
50000941,202117,206870.4400000006
50000941,202118,274666.1000000037
50000941,202119,254716.08000000223
50000941,202120,261145.21000000043
50000941,202121,263738.7000000023
50000941,202122,326181.39000000374
50000941,202123,289083.670000004
50000941,202124,253179.40000000328
50000941,202125,277963.79000000545
50000941,202126,357402.1900000041
50000941,202127,339753.1300000053
50000941,202128,329458.9200000081
50000941,202129,314274.14000000956
50000941,202130,334800.35000000685
50000941,202131,326560.92000000714
50000941,202132,260546.14000000487
50000941,202133,267316.9200000056
50000941,202134,288388.8500000058
50000941,202135,306710.37000000576
50000941,202136,325070.9300000075
50000941,202137,405016.0300000047
50000941,202138,494672.91999999766
50000941,202139,728858.8599999963
50000941,202140,550884.809999998
50000941,202141,609395.6799999927
50000941,202142,786688.5700000004
50000941,202143,1273860.0999999936
50000941,202144,1094774.320000007
50000941,202145,1022471.4200000209
50000941,202146,1240884.0700000445
50000941,202147,1229769.3900000253
50000941,202148,951947.3499999859
50000941,202149,731930.8000000005
50000941,202150,383703.4699999997
50000941,202151,262991.0800000005
50000941,202152,246903.70000000022
50000941,202201,351623.2999999983
50000941,202202,453455.2500000007
50000941,202203,519003.12000000407
50000941,202204,542525.1600000031
50000941,202205,470904.6200000013
50000941,202206,485407.18000000395
50000941,202207,479993.85000000417
50000941,202208,512737.1500000014
50000941,202209,522028.71000000136
50000941,202210,602958.720000001
50000941,202211,721744.2099999997
50000941,202212,565860.4900000012
50000941,202213,520320.7700000005
50000941,202214,629587.7699999998
50000941,202215,535710.6799999975
50000941,202216,661505.7300000002
50000941,202217,764673.1699999983
50000941,202218,1121873.0099999958
50000941,202219,672565.8900000018
50000941,202220,630654.8700000008
50000941,202221,715776.9000000005
50000941,202222,784374.0000000026
50000941,202223,708423.5100000004
50000941,202224,720700.3899999973
50000941,202225,576063.8600000013
50000941,202226,553498.9400000018
50000941,202227,589078.800000001
50000941,202228,620200.949999998
50000941,202229,663695.7299999973
50000941,202230,719414.5799999987
50000941,202231,689967.7699999984
50000941,202232,552633.5999999995
50000941,202233,556298.9899999986
50000941,202234,592749.3900000002
50000941,202235,703450.0200000014
50000941,202236,672009.9900000013
50000941,202237,662928.2600000004
50000941,202238,704609.9400000066
50000941,202239,1029411.6999999771
50000941,202240,978774.9299999889
50000941,202241,1198107.2199999783
50000941,202242,1392212.0699999838
50000941,202243,1993117.0500000555
50000941,202244,2336071.240000046
50000941,202245,2544572.7000000696
50000941,202246,2227776.4600000335
50000941,202247,1897892.8999999615
50000941,202248,922730.0700000096
50000941,202249,497115.05999999697
50000941,202250,400363.1500000036
50000941,202251,374680.1200000037
50000941,202252,371329.1600000058
50000941,202301,386136.1200000031
50000941,202302,380062.7900000006
50000941,202303,477647.28999999753
50000941,202304,419046.6200000039
50000941,202305,416836.9100000033
50000941,202306,396775.500000004
50000941,202307,442492.450000002
50000941,202308,387693.4600000037
50000941,202309,411030.38000000466
50000941,202310,543437.6999999979
50000941,202311,509807.39
50000941,202312,304432.4700000012
50000941,202313,475191.12000000407
50000941,202314,483883.79
50000941,202315,445078.3099999988
50000941,202316,420477.9600000045
50000941,202317,441221.67000000353
50000941,202318,611749.9200000027
50000941,202319,467608.8300000016
50000941,202320,500789.3400000009
50000941,202321,544014.5999999992
50000941,202322,611467.2099999953
50000941,202323,678552.6599999939
50000941,202324,665401.8399999954
50000941,202325,626665.200000002
50000941,202326,679876.2099999945
50000941,202327,618240.6299999933
50000941,202328,542954.130000004
50000941,202329,529600.2300000043
50000941,202330,568352.0300000039
50000941,202331,582066.2900000039
50000941,202332,573834.1500000053
50000941,202333,533902.6900000023
50000941,202334,580037.6200000047
50000941,202335,664723.0099999987
50000941,202336,688263.8399999996
50000941,202337,671807.8500000071
