"PTNR_REGIONAL_MASTER_CD","YEARWEEK","UNITS"
50000651,202109,219.0
50000651,202110,633.0
50000651,202111,498.0
50000651,202112,658.0
50000651,202113,808.0
50000651,202114,859.0
50000651,202115,910.0
50000651,202116,941.0
50000651,202117,824.0
50000651,202118,1155.0
50000651,202119,1216.0
50000651,202120,1177.0
50000651,202121,1740.0
50000651,202122,1995.0
50000651,202123,2125.0
50000651,202124,4569.0
50000651,202125,3071.0
50000651,202126,3431.0
50000651,202127,2722.0
50000651,202128,2512.0
50000651,202129,2530.0
50000651,202130,2779.0
50000651,202131,2348.0
50000651,202132,1605.0
50000651,202133,1930.0
50000651,202134,2090.0
50000651,202135,2026.0
50000651,202136,1610.0
50000651,202137,2273.0
50000651,202138,2934.0
50000651,202139,2438.0
50000651,202140,1942.0
50000651,202141,1768.0
50000651,202142,1166.0
50000651,202143,1240.0
50000651,202144,1084.0
50000651,202145,1075.0
50000651,202146,932.0
50000651,202147,1518.0
50000651,202148,915.0
50000651,202149,817.0
50000651,202150,597.0
50000651,202151,599.0
50000651,202152,510.0
50000651,202201,519.0
50000651,202202,631.0
50000651,202203,578.0
50000651,202204,577.0
50000651,202205,664.0
50000651,202206,714.0
50000651,202207,753.0
50000651,202208,858.0
50000651,202209,887.0
50000651,202210,1271.0
50000651,202211,1760.0
50000651,202212,2130.0
50000651,202213,2080.0
50000651,202214,2178.0
50000651,202215,2080.0
50000651,202216,2138.0
50000651,202217,2218.0
50000651,202218,2579.0
50000651,202219,2618.0
50000651,202220,2533.0
50000651,202221,2591.0
50000651,202222,3071.0
50000651,202223,3435.0
50000651,202224,3539.0
50000651,202225,3877.0
50000651,202226,3357.0
50000651,202227,3223.0
50000651,202228,3252.0
50000651,202229,3185.0
50000651,202230,3593.0
50000651,202231,3086.0
50000651,202232,2197.0
50000651,202233,2585.0
50000651,202234,2408.0
50000651,202235,2288.0
50000651,202236,1814.0
50000651,202237,2009.0
50000651,202238,2424.0
50000651,202239,2478.0
50000651,202240,2039.0
50000651,202241,1090.0
50000651,202242,1273.0
50000651,202243,1270.0
50000651,202244,1381.0
50000651,202245,1266.0
50000651,202246,1325.0
50000651,202247,1972.0
50000651,202248,1282.0
50000651,202249,1468.0
50000651,202250,960.0
50000651,202251,874.0
50000651,202252,948.0
50000651,202301,886.0
50000651,202302,884.0
50000651,202303,884.0
50000651,202304,1127.0
50000651,202305,1182.0
50000651,202306,1001.0
50000651,202307,1028.0
50000651,202308,1149.0
50000651,202309,1395.0
50000651,202310,1983.0
50000651,202311,2170.0
50000651,202312,2160.0
50000651,202313,2001.0
50000651,202314,2379.0
50000651,202315,2206.0
50000651,202316,2529.0
50000651,202317,2687.0
50000651,202318,3052.0
50000651,202319,2871.0
50000651,202320,2788.0
50000651,202321,2784.0
50000651,202322,3586.0
50000651,202323,4027.0
50000651,202324,3994.0
50000651,202325,4673.0
50000651,202326,4412.0
50000651,202327,4708.0
50000651,202328,4435.0
50000651,202329,4280.0
50000651,202330,3822.0
50000651,202331,3915.0
50000651,202332,2909.0
50000651,202333,2288.0
50000651,202334,2666.0
50000651,202335,2841.0
50000651,202336,2460.0
50000651,202337,2295.0
50000651,202338,3004.0
50000651,202339,2777.0
50000651,202340,2727.0
50000651,202341,1920.0
50000651,202342,1638.0
50000651,202343,1395.0
50000651,202344,1606.0
50000651,202345,1609.0
50000651,202346,1450.0
50000651,202347,2381.0
50000651,202348,2050.0
50000651,202349,1896.0
50000651,202350,1611.0
50000651,202351,1220.0
50000651,202352,1485.0
50000651,202353,1453.0
50000651,202401,1358.0
50000651,202402,1438.0
50000651,202403,1452.0
50000651,202404,1205.0
50000651,202405,1324.0
50000651,202406,1538.0
50000651,202407,1509.0
50000651,202408,1638.0
50000651,202409,1985.0
50000651,202410,313.0
50000723,201937,163.0
50000723,201938,314.0
50000723,201939,322.0
50000723,201940,295.0
50000723,201941,309.0
50000723,201942,361.0
50000723,201943,351.0
50000723,201944,473.0
50000723,201945,406.0
50000723,201946,459.0
50000723,201947,400.0
50000723,201948,398.0
50000723,201949,417.0
50000723,201950,308.0
50000723,201951,342.0
50000723,201952,336.0
50000723,202001,323.0
50000723,202002,378.0
50000723,202003,285.0
50000723,202004,279.0
50000723,202005,203.0
50000723,202006,183.0
50000723,202007,88.0
50000723,202008,1.0
50000723,202009,1.0
50000723,202010,1.0
50000723,202011,1.0
50000723,202012,1.0
50000723,202013,1.0
50000723,202014,1.0
50000723,202015,1.0
50000723,202016,1.0
50000723,202017,13.0
50000723,202018,10.910000000000002
50000723,202019,10.910000000000002
50000723,202020,10.910000000000002
50000723,202021,12.0
50000723,202022,29.0
50000723,202023,24.0
50000723,202024,4.0
50000723,202025,5.0
50000723,202026,1.0
50000723,202027,5.0
50000723,202028,38.0
50000723,202029,21.0
50000723,202030,11.0
50000723,202031,58.0
50000723,202032,74.0
50000723,202033,104.0
50000723,202034,127.0
50000723,202035,115.0
50000723,202036,87.0
50000723,202037,147.0
50000723,202038,62.0
50000723,202039,151.0
50000723,202040,120.0
50000723,202041,149.0
50000723,202042,157.0
50000723,202043,281.0
50000723,202044,120.0
50000723,202045,190.0
50000723,202046,214.0
50000723,202047,191.0
50000723,202048,137.0
50000723,202049,122.0
50000723,202050,166.0
50000723,202051,184.0
50000723,202052,201.0
50000723,202101,177.0
50000723,202102,246.0
50000723,202103,281.0
50000723,202104,229.0
50000723,202105,149.0
50000723,202106,170.0
50000723,202107,123.0
50000723,202108,191.0
50000723,202109,136.0
50000723,202110,156.0
50000723,202111,92.0
50000723,202112,65.0
50000723,202113,85.0
50000723,202114,53.0
50000723,202115,34.0
50000723,202116,9.0
50000723,202117,9.0
50000723,202118,13.0
50000723,202119,40.0
50000723,202120,12.0
50000723,202121,27.0
50000723,202122,32.0
50000723,202123,27.0
50000723,202124,67.0
50000723,202125,246.0
50000723,202126,348.0
50000723,202127,272.0
50000723,202128,351.0
50000723,202129,283.0
50000723,202130,272.0
50000723,202131,242.0
50000723,202132,172.0
50000723,202133,151.0
50000723,202134,213.0
50000723,202135,224.0
50000723,202136,165.0
50000723,202137,253.0
50000723,202138,220.0
50000723,202139,201.0
50000723,202140,179.0
50000723,202141,197.0
50000723,202142,165.0
50000723,202143,220.0
50000723,202144,185.0
50000723,202145,171.0
50000723,202146,166.0
50000723,202147,139.0
50000723,202148,117.0
50000723,202149,80.0
50000723,202150,80.0
50000723,202151,114.0
50000723,202152,185.0
50000723,202201,177.0
50000723,202202,274.0
50000723,202203,321.0
50000723,202204,238.0
50000723,202205,270.0
50000723,202206,358.0
50000723,202207,295.0
50000723,202208,265.0
50000723,202209,311.0
50000723,202210,374.0
50000723,202211,284.0
50000723,202212,275.0
50000723,202213,414.0
50000723,202214,374.0
50000723,202215,350.0
50000723,202216,406.0
50000723,202217,202.0
50000723,202218,185.0
50000723,202219,216.0
50000723,202220,190.0
50000723,202221,199.0
50000723,202222,317.0
50000723,202223,323.0
50000723,202224,334.0
50000723,202225,267.0
50000723,202226,270.0
50000723,202227,258.0
50000723,202228,251.0
50000723,202229,241.0
50000723,202230,282.0
50000723,202231,260.0
50000723,202232,298.0
50000723,202233,243.0
50000723,202234,322.0
50000723,202235,331.0
50000723,202236,329.0
50000723,202237,280.0
50000723,202238,273.0
50000723,202239,336.0
50000723,202240,260.0
50000723,202241,365.0
50000723,202242,368.0
50000723,202243,336.0
50000723,202244,351.0
50000723,202245,330.0
50000723,202246,393.0
50000723,202247,351.0
50000723,202248,347.0
50000723,202249,314.0
50000723,202250,320.0
50000723,202251,320.0
50000723,202252,349.0
50000723,202301,340.0
50000723,202302,327.0
50000723,202303,345.0
50000723,202304,317.0
50000723,202305,331.0
50000723,202306,376.0
50000723,202307,247.0
50000723,202308,306.0
50000723,202309,283.0
50000723,202310,285.25
50000723,202311,285.25
50000723,202312,285.25
50000723,202313,285.25
50000723,202314,318.75
50000723,202315,318.75
50000723,202316,318.75
50000723,202317,318.75
50000723,202318,307.1999999999992
50000723,202319,307.1999999999992
50000723,202320,307.19999999999857
50000723,202321,307.1999999999992
50000723,202322,307.19999999999936
50000723,202323,305.25
50000723,202324,305.25
50000723,202325,305.25
50000723,202326,305.25
50000723,202327,348.0
50000723,202328,348.0
50000723,202329,348.0
50000723,202330,348.0
50000723,202331,337.79999999999865
50000723,202332,337.7999999999994
50000723,202333,337.799999999999
50000723,202334,337.7999999999996
50000723,202335,337.7999999999988
50000723,202336,333.0
50000723,202337,333.0
50000723,202338,333.0
50000723,202339,333.0
50000723,202340,306.0
50000723,202341,306.0
50000723,202342,306.0
50000723,202343,306.0
50000723,202344,79.0
50000723,202345,308.0
50000723,202346,362.0
50000723,202347,680.0
50000723,202348,623.0
50000723,202349,333.0
50000723,202350,297.0
50000723,202351,289.0
50000723,202352,301.0
50000723,202353,374.0
50000723,202401,394.0
50000723,202402,414.0
50000723,202403,372.0
50000723,202404,663.0
50000723,202405,301.0
50000723,202406,291.0
50000723,202407,265.0
50000723,202408,245.0
50000723,202409,227.0
50000727,201844,588.0
50000727,201845,778.0
50000727,201846,734.0
50000727,201847,982.0
50000727,201848,902.0
50000727,201849,988.0
50000727,201850,721.0
50000727,201851,836.0
50000727,201852,741.0
50000727,201901,805.0
50000727,201902,950.0
50000727,201903,593.0
50000727,201904,851.0
50000727,201905,987.0
50000727,201906,1003.0
50000727,201907,985.0
50000727,201908,930.0
50000727,201909,870.0
50000727,201910,729.0
50000727,201911,699.0
50000727,201912,892.0
50000727,201913,849.0
50000727,201914,573.0
50000727,201915,458.0
50000727,201916,412.0
50000727,201917,742.0
50000727,201918,853.0
50000727,201919,973.0
50000727,201920,1038.0
50000727,201921,1176.0
50000727,201922,1332.0
50000727,201923,1313.0
50000727,201924,1514.0
50000727,201925,2373.0
50000727,201926,1208.0
50000727,201927,1504.0
50000727,201928,1348.0
50000727,201929,1464.0
50000727,201930,1263.0
50000727,201931,976.0
50000727,201932,1216.0
50000727,201933,1444.0
50000727,201934,1419.0
50000727,201935,1143.0
50000727,201936,1227.0
50000727,201937,1180.0
50000727,201938,1150.0
50000727,201939,1424.0
50000727,201940,1348.0
50000727,201941,1292.0
50000727,201942,1085.0
50000727,201943,1072.0
50000727,201944,1098.0
50000727,201945,1295.0
50000727,201946,1192.0
50000727,201947,1699.0
50000727,201948,1421.0
50000727,201949,1506.0
50000727,201950,930.0
50000727,201951,938.0
50000727,201952,791.0
50000727,202001,771.0
50000727,202002,1130.0
50000727,202003,872.0
50000727,202004,1010.0
50000727,202005,1083.0
50000727,202006,1314.0
50000727,202007,432.0
50000727,202008,361.0
50000727,202009,209.0
50000727,202010,29.0
50000727,202011,1.0
50000727,202012,1.0
50000727,202013,1.0
50000727,202014,1.0
50000727,202015,1.0
50000727,202016,75.0
50000727,202017,451.0
50000727,202018,261.0
50000727,202019,336.0
50000727,202020,470.0
50000727,202021,545.0
50000727,202022,729.0
50000727,202023,778.0
50000727,202024,1056.0
50000727,202025,1032.0
50000727,202026,987.0
50000727,202027,974.0
50000727,202028,1111.0
50000727,202029,985.0
50000727,202030,1165.0
50000727,202031,831.0
50000727,202032,887.0
50000727,202033,173.0
50000727,202034,764.0
50000727,202035,1139.0
50000727,202036,724.0
50000727,202037,609.0
50000727,202038,780.0
50000727,202039,872.0
50000727,202040,576.0
50000727,202041,561.0
50000727,202042,570.0
50000727,202043,580.0
50000727,202044,595.0
50000727,202045,681.01
50000727,202046,619.0
50000727,202047,867.0
50000727,202048,966.0
50000727,202049,877.0
50000727,202050,497.0
50000727,202051,491.0
50000727,202052,540.0
50000727,202101,488.0
50000727,202102,456.0
50000727,202103,573.0
50000727,202104,465.0
50000727,202105,553.0
50000727,202106,545.0
50000727,202107,426.0
50000727,202108,454.0
50000727,202109,376.0
50000727,202110,395.0
50000727,202111,508.0
50000727,202112,381.0
50000727,202113,460.0
50000727,202114,458.0
50000727,202115,375.0
50000727,202116,363.0
50000727,202117,395.0
50000727,202118,339.0
50000727,202119,483.0
50000727,202120,670.0
50000727,202121,651.0
50000727,202122,503.0
50000727,202123,671.0
50000727,202124,596.0
50000727,202125,714.0
50000727,202126,649.0
50000727,202127,667.0
50000727,202128,843.0
50000727,202129,806.0
50000727,202130,926.0
50000727,202131,869.0
50000727,202132,812.0
50000727,202133,1103.0
50000727,202134,975.0
50000727,202135,895.0
50000727,202136,838.0
50000727,202137,178.0
50000727,202138,467.0
50000727,202139,791.0
50000727,202140,845.0
50000727,202141,609.0
50000727,202142,559.0
50000727,202143,741.0
50000727,202144,735.0
50000727,202145,775.0
50000727,202146,803.0
50000727,202147,863.0
50000727,202148,1081.0
50000727,202149,870.0
50000727,202150,609.0
50000727,202151,565.0
50000727,202152,453.0
50000727,202201,395.0
50000727,202202,396.0
50000727,202203,449.0
50000727,202204,34.0
50000727,202206,1.0
50000727,202207,1.0
50000727,202208,1.0
50000727,202209,1.0
50000727,202210,1.0
50000727,202211,1.0
50000731,201902,210.0
50000731,201903,174.0
50000731,201904,302.0
50000731,201905,207.0
50000731,201906,145.0
50000731,201907,166.0
50000731,201908,104.0
50000731,201909,112.0
50000731,201910,142.0
50000731,201911,163.0
50000731,201912,175.0
50000731,201913,71.0
50000731,201914,107.0
50000731,201915,179.0
50000731,201916,110.0
50000731,201917,126.0
50000731,201918,154.0
50000731,201919,211.0
50000731,201920,221.0
50000731,201921,164.0
50000731,201922,152.0
50000731,201923,137.0
50000731,201924,116.0
50000731,201925,181.0
50000731,201926,329.0
50000731,201927,145.0
50000731,201928,182.0
50000731,201929,175.0
50000731,201930,196.0
50000731,201931,293.0
50000731,201932,283.0
50000731,201933,287.0
50000731,201934,323.0
50000731,201935,218.0
50000731,201936,376.0
50000731,201937,253.0
50000731,201938,503.0
50000731,201939,401.0
50000731,201940,182.0
50000731,201941,140.0
50000731,201942,290.0
50000731,201943,509.0
50000731,201944,551.0
50000731,201945,437.0
50000731,201946,1035.0
50000731,201947,540.0
50000731,201948,253.0
50000731,201949,191.0
50000731,201950,264.0
50000731,201951,177.0
50000731,201952,126.0
50000731,202001,5.0
50000731,202002,11.0
50000731,202003,26.0
50000731,202004,-2.0
50000731,202005,-13.0
50000731,202006,17.0
50000731,202007,-2.0
50000731,202008,46.0
50000731,202009,55.0
50000731,202010,-3.0
50000731,202011,6.0
50000731,202012,-3.0
50000731,202013,-3.0
50000731,202015,2.0
50000731,202018,-2.0
50000731,202020,-3.0
50000731,202023,4.0
50000731,202025,49.0
50000731,202026,-8.0
50000731,202029,16.0
50000731,202030,55.0
50000731,202031,5.0
50000731,202032,704.0
50000731,202033,15.0
50000731,202034,6.0
50000731,202035,-5.0
50000731,202036,1.0
50000731,202037,1.0
50000731,202038,0.0
50000731,202039,3.0
50000731,202041,7.0
50000731,202042,6.0
50000731,202044,37.0
50000731,202045,57.0
50000731,202046,99.0
50000731,202047,106.0
50000731,202048,2936.0
50000731,202049,609.0
50000731,202050,34.0
50000731,202051,68.0
50000731,202052,29.0
50000731,202101,30.0
50000731,202102,12.0
50000731,202103,31.0
50000731,202104,41.0
50000731,202105,3.0
50000731,202106,-2.0
50000731,202107,1.0
50000731,202108,-2.0
50000731,202109,-27.0
50000731,202110,-2.0
50000731,202111,1.0
50000731,202123,155.5
50000731,202124,155.5
50000731,202125,155.5
50000731,202126,155.5
50000731,202127,2.75
50000731,202128,2.75
50000731,202129,2.75
50000731,202130,2.75
50000731,202131,30.999999999999982
50000731,202132,30.999999999999982
50000731,202133,30.999999999999982
50000731,202134,30.99999999999998
50000731,202135,30.999999999999986
50000731,202140,-1.0
50000731,202141,-1.0
50000731,202142,-1.0
50000731,202143,-1.0
50000731,202144,0.8
50000731,202145,0.8
50000731,202146,0.8
50000731,202147,0.8
50000731,202148,0.8
50000731,202201,0.75
50000731,202202,0.75
50000731,202203,0.75
50000731,202204,0.75
50000731,202210,1.25
50000731,202211,1.25
50000731,202212,1.25
50000731,202213,1.25
50000731,202214,13.25
50000731,202215,13.25
50000731,202216,13.25
50000731,202217,13.25
50000731,202218,25.79999999999999
50000731,202219,25.79999999999999
50000731,202220,25.79999999999999
50000731,202221,25.799999999999997
50000731,202222,25.799999999999997
50000731,202223,9.5
50000731,202224,9.5
50000731,202225,9.5
50000731,202226,9.5
50000731,202227,14.25
50000731,202228,14.25
50000731,202229,14.25
50000731,202230,14.25
50000731,202231,20.399999999999995
50000731,202232,20.399999999999995
50000731,202233,20.399999999999995
50000731,202234,20.399999999999995
50000731,202235,20.399999999999995
50000731,202236,21.5
50000731,202237,21.5
50000731,202238,21.5
50000731,202239,21.5
50000731,202240,15.5
50000731,202241,15.5
50000731,202242,15.5
50000731,202243,15.5
50000731,202244,1.6
50000731,202245,1.6
50000731,202246,1.6
50000731,202247,1.6
50000731,202248,1.6
50000731,202249,3.25
50000731,202250,3.25
50000731,202251,3.25
50000731,202252,3.25
50000731,202301,0.25
50000731,202302,0.25
50000731,202303,0.25
50000731,202304,0.25
50000731,202305,0.4
50000731,202306,0.4
50000731,202307,0.4
50000731,202308,0.4
50000731,202309,0.4
50000731,202310,1.25
50000731,202311,1.25
50000731,202312,1.25
50000731,202313,1.25
50000731,202318,1.2
50000731,202319,1.2
50000731,202320,1.2
50000731,202321,1.2
50000731,202322,1.2
50000731,202323,0.5
50000731,202324,0.5
50000731,202325,0.5
50000731,202326,0.5
50000731,202327,3.5
50000731,202328,3.5
50000731,202329,3.5
50000731,202330,3.5
50000731,202331,10.200000000000001
50000731,202332,10.200000000000001
50000731,202333,10.200000000000001
50000731,202334,10.200000000000001
50000731,202335,10.200000000000001
50000731,202336,3.75
50000731,202337,3.75
50000731,202338,3.75
50000731,202339,3.75
50000740,201937,1091.8700000000001
50000740,201938,1091.87
50000740,201939,1091.8700000000001
50000740,201940,802.0
50000740,201941,802.0
50000740,201942,802.0
50000740,201943,802.0
50000740,201951,614.0
50000740,202001,230.0
50000740,202002,198.0
50000740,202003,257.0
50000740,202004,244.0
50000740,202005,153.0
50000740,202006,160.0
50000740,202007,128.0
50000740,202008,554.0
50000740,202009,732.0
50000740,202010,471.0
50000740,202011,113.0
50000740,202012,55.0
50000740,202013,157.0
50000740,202014,128.0
50000740,202015,82.0
50000740,202016,110.0
50000740,202017,60.0
50000740,202018,450.0
50000740,202019,827.0
50000740,202020,827.0
50000740,202021,954.0
50000740,202022,2309.0
50000740,202023,1670.0
50000740,202024,773.0
50000740,202025,96.0
50000740,202026,167.0
50000740,202027,74.0
50000740,202028,54.0
50000740,202029,33.0
50000740,202030,578.0
50000740,202031,163.0
50000740,202032,473.0
50000740,202033,161.0
50000740,202034,190.0
50000740,202035,150.0
50000740,202036,61.0
50000740,202037,58.0
50000740,202038,105.0
50000740,202039,108.0
50000740,202040,55.0
50000740,202041,109.0
50000740,202042,122.0
50000740,202043,62.0
50000740,202044,65.0
50000740,202045,90.0
50000740,202046,120.0
50000740,202047,110.0
50000740,202048,54.0
50000740,202049,54.0
50000740,202050,25.0
50000740,202052,29.0
50000740,202101,30.0
50000740,202102,143.0
50000740,202103,56.0
50000740,202104,61.0
50000740,202105,55.0
50000740,202106,86.0
50000740,202107,97.0
50000740,202108,70.0
50000740,202109,290.0
50000740,202110,180.0
50000740,202111,110.0
50000740,202112,115.0
50000740,202113,217.0
50000740,202114,105.0
50000740,202115,157.0
50000740,202116,207.0
50000740,202117,315.0
50000740,202118,326.0
50000740,202119,470.0
50000740,202120,339.0
50000740,202121,298.0
50000740,202122,290.0
50000740,202123,273.0
50000740,202124,183.0
50000740,202125,180.0
50000740,202126,177.0
50000740,202127,215.0
50000740,202128,195.0
50000740,202129,289.0
50000740,202130,171.0
50000740,202131,284.0
50000740,202132,301.0
50000740,202133,199.0
50000740,202134,231.0
50000740,202135,218.0
50000740,202136,109.0
50000740,202137,73.0
50000740,202138,71.0
50000740,202139,118.0
50000740,202140,73.0
50000740,202141,70.0
50000740,202142,94.0
50000740,202143,130.0
50000740,202144,73.0
50000740,202145,76.0
50000740,202146,114.0
50000740,202147,78.0
50000740,202148,73.0
50000740,202149,75.0
50000740,202150,61.0
50000740,202151,81.0
50000740,202152,122.0
50000740,202201,94.0
50000740,202202,206.0
50000740,202203,181.0
50000740,202204,311.0
50000740,202205,474.0
50000740,202206,666.0
50000740,202207,445.0
50000740,202208,458.0
50000740,202209,297.0
50000740,202210,264.0
50000740,202211,233.0
50000740,202212,295.0
50000740,202213,289.0
50000740,202214,356.0
50000740,202215,217.0
50000740,202216,197.0
50000740,202217,191.0
50000740,202218,327.0
50000740,202219,327.0
50000740,202220,327.0
50000740,202221,327.0
50000740,202222,327.0
50000740,202223,414.0
50000740,202224,414.0
50000740,202225,247.0
50000740,202226,239.0
50000740,202227,223.0
50000740,202228,165.0
50000740,202229,181.0
50000740,202230,218.0
50000740,202231,188.0
50000740,202232,188.0
50000740,202233,164.0
50000740,202234,148.0
50000740,202235,145.0
50000740,202236,179.0
50000740,202237,196.0
50000740,202238,149.0
50000740,202239,152.0
50000740,202240,4020.0
50000746,201901,262.0
50000746,201902,920.0
50000746,201903,1000.0
50000746,201904,1048.0
50000746,201905,1985.0
50000746,201906,2087.0
50000746,201907,1710.0
50000746,201908,1611.0
50000746,201909,1195.0
50000746,201910,1022.0
50000746,201911,915.0
50000746,201912,941.0
50000746,201913,990.0
50000746,201914,1081.0
50000746,201915,1342.0
50000746,201916,1049.0
50000746,201917,1604.0
50000746,201918,2074.0
50000746,201919,1484.0
50000746,201920,1509.0
50000746,201921,1837.0
50000746,201922,3677.0
50000746,201923,3810.0
50000746,201924,3863.0
50000746,201925,3360.0
50000746,201926,2574.0
50000746,201927,2171.0
50000746,201928,2359.0
50000746,201929,2328.0
50000746,201930,2425.0
50000746,201931,3177.0
50000746,201932,1936.0
50000746,201933,1921.0
50000746,201934,1627.0
50000746,201935,1742.0
50000746,201936,1668.0
50000746,201937,1898.0
50000746,201938,1735.0
50000746,201939,1552.0
50000746,201940,2638.0
50000746,201941,2253.0
50000746,201942,1012.0
50000746,201943,966.0
50000746,201944,1019.0
50000746,201945,1002.0
50000746,201946,1352.0
50000746,201947,1100.0
50000746,201948,973.0
50000746,201949,751.0
50000746,201950,775.0
50000746,201951,748.0
50000746,201952,795.0
50000746,202001,844.0
50000746,202002,994.0
50000746,202003,895.0
50000746,202004,785.0
50000746,202005,1749.0
50000746,202006,1609.0
50000746,202007,2.0
50000746,202008,2.0
50000746,202009,2.0
50000746,202010,2.0
50000746,202011,2.0
50000746,202012,2.0
50000746,202013,2.0
50000746,202014,2.0
50000746,202015,2.0
50000746,202016,2.0
50000746,202017,2.0
50000746,202018,2.0
50000746,202019,2.0
50000746,202020,2.0
50000746,202021,2.0
50000746,202022,2.0
50000746,202023,2.0
50000746,202024,2.0
50000746,202025,205.0
50000746,202026,252.0
50000746,202027,331.0
50000746,202028,576.0
50000746,202029,882.0
50000746,202030,944.0
50000746,202031,732.0
50000746,202032,756.0
50000746,202033,791.0
50000746,202034,787.0
50000746,202035,680.0
50000746,202036,558.0
50000746,202037,250.0
50000746,202038,186.0
50000746,202039,24.0
50000746,202040,84.89999999999999
50000746,202041,218.5
50000746,202042,315.8
50000746,202043,250.0
50000746,202044,131.0
50000746,202045,12.0
50000746,202046,189.99999999999997
50000746,202047,17.0
50000746,202048,14.0
50000746,202049,12.0
50000746,202050,125.00000000000001
50000746,202051,150.0
50000746,202052,2.0
50000746,202101,19.75
50000746,202102,19.75
50000746,202103,19.75
50000746,202104,19.75
50000746,202105,57.20000000000005
50000746,202106,57.20000000000006
50000746,202107,57.19999999999999
50000746,202108,57.19999999999999
50000746,202109,57.20000000000011
50000746,202110,164.5
50000746,202111,164.5
50000746,202112,164.5
50000746,202113,164.5
50000746,202114,250.75
50000746,202115,347.75
50000746,202116,347.75
50000746,202117,657.75
50000746,202118,712.600000000001
50000746,202119,712.6000000000004
50000746,202120,712.6
50000746,202121,712.6000000000009
50000746,202122,712.6000000000012
50000746,202123,1494.75
50000746,202124,1495.75
50000746,202125,1495.75
50000746,202126,1495.75
50000746,202127,2466.5
50000746,202128,2466.5
50000746,202129,2466.5
50000746,202130,2466.5
50000746,202131,1313.200000000004
50000746,202132,1313.2000000000041
50000746,202133,1313.2000000000041
50000746,202134,1313.2000000000057
50000746,202135,1313.2000000000057
50000746,202136,989.25
50000746,202137,989.25
50000746,202138,989.25
50000746,202139,989.25
50000746,202140,494.0
50000746,202141,493.0
50000746,202142,493.0
50000746,202143,493.0
50000746,202144,224.9999999999998
50000746,202145,224.9999999999993
50000746,202146,224.99999999999963
50000746,202147,224.99999999999963
50000746,202148,224.99999999999952
50000746,202149,202.25
50000746,202150,202.25
50000746,202151,202.25
50000746,202152,202.25
50000746,202201,195.0
50000746,202202,195.0
50000746,202203,196.0
50000746,202204,196.0
50000746,202205,148.19999999999976
50000746,202206,148.19999999999976
50000746,202207,147.19999999999976
50000746,202208,148.2
50000746,202209,147.20000000000016
50000746,202210,1168.0
50000746,202211,1168.0
50000746,202212,1167.0
50000746,202213,1168.0
50000746,202214,1055.5
50000746,202215,1055.5
50000746,202216,1055.5
50000746,202217,1055.5
50000746,202218,1158.480000000001
50000746,202219,1158.480000000001
50000746,202220,1158.4800000000002
50000746,202221,967.0
50000746,202222,967.0
50000746,202223,2345.5
50000746,202224,2345.5
50000746,202225,2345.5
50000746,202226,2345.5
50000746,202227,3078.5
50000746,202228,3078.5
50000746,202229,3078.5
50000746,202230,3078.5
50000746,202231,1192.8000000000081
50000746,202232,1192.8000000000084
50000746,202233,1192.8000000000086
50000746,202234,1192.8000000000084
50000746,202235,1192.8000000000084
50000746,202236,1530.0
50000746,202237,1530.0
50000746,202238,1530.0
50000746,202239,1530.0
50000746,202240,960.0
50000746,202241,960.0
50000746,202242,960.0
50000746,202243,960.0
50000746,202244,943.6000000000029
50000746,202245,943.6000000000029
50000746,202246,943.600000000003
50000746,202247,943.5999999999989
50000746,202248,943.600000000001
50000746,202249,945.5
50000746,202250,945.5
50000746,202251,945.5
50000746,202252,945.5
50000746,202301,881.0
50000746,202302,881.0
50000746,202303,881.0
50000746,202304,880.0
50000746,202305,959.4000000000044
50000746,202306,959.4000000000038
50000746,202307,959.4000000000025
50000746,202308,959.4000000000035
50000746,202309,959.4000000000029
50000746,202310,1427.75
50000746,202311,1427.75
50000746,202312,1427.75
50000746,202313,1427.75
50000746,202314,1981.5
50000746,202315,1981.5
50000746,202316,1981.5
50000746,202317,1981.5
50000746,202318,2009.400000000016
50000746,202319,2009.4000000000158
50000746,202320,2009.4000000000156
50000746,202321,2009.4000000000194
50000746,202322,2009.400000000019
50000746,202323,3887.5
50000746,202324,3887.5
50000746,202325,3887.5
50000746,202326,3887.5
50000746,202327,4575.75
50000746,202328,4575.75
50000746,202329,4575.75
50000746,202330,4575.75
50000746,202331,2495.599999999991
50000746,202332,2495.599999999997
50000746,202333,2495.5999999999876
50000746,202334,2495.599999999981
50000746,202335,2495.6000000000054
50000746,202336,2013.75
50000746,202337,2013.75
50000746,202338,2013.75
50000746,202339,2013.75
50000746,202340,939.25
50000746,202341,932.25
50000746,202342,932.25
50000746,202343,932.25
50000746,202344,972.2300000000034
50000746,202345,972.2300000000041
50000746,202346,972.2300000000055
50000746,202347,1102.0
50000746,202348,1017.0
50000746,202349,972.75
50000746,202350,972.75
50000746,202351,972.75
50000746,202352,972.75
50000746,202353,1014.0
50000746,202401,1207.5
50000746,202402,1207.5
50000746,202403,772.0
50000746,202404,772.0
50000746,202405,986.6500000000062
50000746,202406,986.6500000000045
50000746,202407,986.6500000000062
50000746,202408,1091.0
50000746,202409,1091.0
50000941,202106,443.0
50000941,202107,665.0
50000941,202108,1284.0
50000941,202109,1368.0
50000941,202110,908.0
50000941,202111,685.0
50000941,202112,1584.0
50000941,202113,3259.0
50000941,202114,7363.0
50000941,202115,14482.0
