"COUNTRY_CD","YEARWEEK","UNITS"
SE,201918,6996.0
SE,201919,5999.0
SE,201920,6510.0
SE,201921,23555.0
SE,201922,19776.0
SE,201923,14184.0
SE,201924,10577.0
SE,201925,11353.0
SE,201926,15065.0
SE,201927,9332.0
SE,201928,6979.0
SE,201929,5837.0
SE,201930,5442.0
SE,201931,5308.0
SE,201932,5246.0
SE,201933,5154.0
SE,201934,6731.0
SE,201935,6450.0
SE,201936,5571.0
SE,201937,5171.0
SE,201938,5856.0
SE,201939,7950.0
SE,201940,5458.0
SE,201941,5466.0
SE,201942,7080.0
SE,201943,20804.0
SE,201944,10104.0
SE,201945,8720.0
SE,201946,13422.0
SE,201947,17212.0
SE,201948,13966.0
SE,201949,9021.0
SE,201950,9321.0
SE,201951,8246.0
SE,201952,7912.0
SE,202001,7056.0
SE,202002,7620.0
SE,202003,6154.0
SE,202004,7421.0
SE,202005,5092.0
SE,202006,3138.0
SE,202007,1260.0
SE,202008,1526.0
SE,202009,1458.0
SE,202010,1935.0
SE,202011,1467.0
SE,202012,1931.0
SE,202013,2311.0
SE,202014,2339.0
SE,202015,2377.0
SE,202016,2874.0
SE,202017,4218.0
SE,202018,3650.0
SE,202019,4434.0
SE,202020,3684.0
SE,202021,6014.0
SE,202022,8182.0
SE,202023,7987.0
SE,202024,9651.0
SE,202025,11626.0
SE,202026,10944.0
SE,202027,7229.0
SE,202028,5872.0
SE,202029,5715.0
SE,202030,6278.0
SE,202031,4752.0
SE,202032,4174.0
SE,202033,4630.0
SE,202034,5455.0
SE,202035,5343.0
SE,202036,3937.0
SE,202037,4492.0
SE,202038,4983.0
SE,202039,12483.0
SE,202040,3256.0
SE,202041,2500.0
SE,202042,2483.0
SE,202043,9910.0
SE,202044,5455.0
SE,202045,5001.0
SE,202046,7068.0
SE,202047,10491.0
SE,202048,8653.0
SE,202049,6448.0
SE,202050,4021.0
SE,202051,7557.0
SE,202052,8390.0
SE,202101,4939.0
SE,202102,3864.0
SE,202103,3046.0
SE,202104,3771.0
SE,202105,3387.0
SE,202106,2100.0
SE,202107,2123.0
SE,202108,9803.0
SE,202109,6660.0
SE,202110,4304.0
SE,202111,2316.0
SE,202112,2968.0
SE,202113,3470.0
SE,202114,2880.0
SE,202115,3395.0
SE,202116,2698.0
SE,202117,3709.0
SE,202118,3156.0
SE,202119,3556.0
SE,202120,5146.0
SE,202121,6408.0
SE,202122,8774.0
SE,202123,6883.0
SE,202124,5617.0
SE,202125,5959.0
SE,202126,6855.0
SE,202127,5444.0
SE,202128,5334.0
SE,202129,4508.0
SE,202130,4421.0
SE,202131,3878.0
SE,202132,3071.0
SE,202133,3283.0
SE,202134,3841.0
SE,202135,4140.0
SE,202136,3839.0
SE,202137,3608.0
SE,202138,3858.0
SE,202139,8224.0
SE,202140,7210.0
SE,202141,3399.0
SE,202142,3305.0
SE,202143,9237.0
SE,202144,5712.0
SE,202145,4965.0
SE,202146,7148.0
SE,202147,8919.0
SE,202148,6150.0
SE,202149,4478.0
SE,202150,2268.0
SE,202151,2764.0
SE,202152,4034.0
SE,202201,3798.0
SE,202202,3829.0
SE,202203,3651.0
SE,202204,5920.0
SE,202205,4717.0
SE,202206,3541.0
SE,202207,3516.0
SE,202208,4149.0
SE,202209,9765.0
SE,202210,4840.0
SE,202211,6111.0
SE,202212,3845.0
SE,202213,4786.0
SE,202214,4650.0
SE,202215,4054.0
SE,202216,4083.0
SE,202217,6530.0
SE,202218,5013.0
SE,202219,5130.0
SE,202220,5398.0
SE,202221,5367.0
SE,202222,7920.0
SE,202223,7389.0
SE,202224,5917.0
SE,202225,6783.0
SE,202226,7781.0
SE,202227,5956.0
SE,202228,4565.0
SE,202229,4380.0
SE,202230,4987.0
SE,202231,4315.0
SE,202232,3793.0
SE,202233,2689.0
SE,202234,3025.0
SE,202235,3121.0
SE,202236,2652.0
SE,202237,2426.0
SE,202238,2794.0
SE,202239,3457.0
SE,202240,5310.0
SE,202241,2780.0
SE,202242,2974.0
SE,202243,1168.0
SG,201749,21133.399999999998
SG,201750,23113.4
SG,201751,20168.4
SG,201752,18811.399999999998
SG,201753,18960.399999999998
SG,201801,20834.25
SG,201802,22567.25
SG,201803,18094.43
SG,201804,17348.25
SG,201805,14975.0
SG,201806,14208.39
SG,201807,13760.31
SG,201808,21313.480000000003
SG,201809,26037.890000000003
SG,201810,17927.61
SG,201811,15388.53
SG,201812,19014.57
SG,201813,19885.81
SG,201814,17192.25
SG,201815,15495.59
SG,201816,16060.72
SG,201817,24928.02
SG,201818,30354.329999999998
SG,201819,30858.629999999997
SG,201820,24948.449999999997
SG,201821,20726.190000000002
SG,201822,18826.55
SG,201823,16164.72
SG,201824,17192.82
SG,201825,18041.84
SG,201826,18741.79
SG,201827,20284.02
SG,201828,18610.48
SG,201829,20144.989999999998
SG,201830,20316.66
SG,201831,16592.33
SG,201832,15459.170000000002
SG,201833,14493.790000000003
SG,201834,15470.239999999998
SG,201835,28645.799999999992
SG,201836,16789.3
SG,201837,13812.25
SG,201838,12796.8
SG,201839,12955.69
SG,201840,22795.34
SG,201841,18752.68
SG,201842,15535.18
SG,201843,14330.57
SG,201844,15847.250000000004
SG,201845,17254.81
SG,201846,26719.069999999996
SG,201847,26740.500000000004
SG,201848,21171.879999999994
SG,201849,21261.31
SG,201850,18639.31
SG,201851,16139.31
SG,201852,15635.06
SG,201901,13896.5
SG,201902,14017.5
SG,201903,12655.5
SG,201904,13464.5
SG,201905,12216.599999999997
SG,201906,11084.599999999999
SG,201907,10097.599999999997
SG,201908,10204.599999999995
SG,201909,9326.6
SG,201910,10736.75
SG,201911,13181.75
SG,201912,12332.75
SG,201913,14503.75
SG,201914,12024.5
SG,201915,11834.5
SG,201916,10187.5
SG,201917,12688.5
SG,201918,15010.200000000003
SG,201919,15483.199999999995
SG,201920,16850.199999999993
SG,201921,16305.199999999997
SG,201922,13726.200000000003
SG,201923,14414.75
SG,201924,14374.75
SG,201925,20751.75
SG,201926,17254.75
SG,201927,16416.25
SG,201928,15685.25
SG,201929,13501.25
SG,201930,14753.25
SG,201931,9267.600000000022
SG,201932,9543.6
SG,201933,10406.599999999995
SG,201934,11534.600000000002
SG,201935,15757.599999999995
SG,201936,13027.5
SG,201937,14204.5
SG,201938,16361.5
SG,201939,11820.5
SG,201940,12447.0
SG,201941,12570.0
SG,201942,10517.0
SG,201943,14858.0
SG,201944,12533.199999999997
SG,201945,12863.199999999997
SG,201946,14957.199999999997
SG,201947,16595.2
SG,201948,14440.199999999997
SG,201949,11928.5
SG,201950,11623.5
SG,201951,10346.5
SG,201952,9400.5
SG,202001,7158.0
SG,202002,8692.0
SG,202003,6590.0
SG,202004,6873.0
SG,202005,6350.200000000003
SG,202006,5670.200000000003
SG,202007,4788.199999999995
SG,202008,3028.200000000001
SG,202009,2981.2000000000025
SG,202010,931.0
SG,202011,2.0
SG,202012,2.0
SG,202013,2.0
SG,202014,2.0
SG,202015,237.3399999999999
SG,202016,237.3399999999999
SG,202017,237.3399999999999
SG,202018,226.99999999999986
SG,202019,226.99999999999994
SG,202020,2020.0000000000002
SG,202021,9040.0
SG,202022,7398.000000000001
SG,202023,4532.75
SG,202024,3435.75
SG,202025,7156.75
SG,202026,5815.55
SG,202027,5838.5
SG,202028,5857.5
SG,202029,5014.5
SG,202030,6075.5
SG,202031,4758.0
SG,202032,4052.0000000000005
SG,202033,3371.0000000000005
SG,202034,3691.0
SG,202035,5026.0
SG,202036,41823.5
SG,202037,53512.5
SG,202038,28041.5
SG,202039,33372.5
SG,202040,39044.0
SG,202041,78457.0
SG,202042,52232.0
SG,202043,109765.0
SG,202044,68554.20000000004
SG,202045,76711.20000000006
SG,202046,112840.20000000007
SG,202047,131288.20000000007
SG,202048,98337.19999999998
SG,202049,53175.75
SG,202050,35366.75
SG,202051,27231.75
SG,202052,35683.75
SG,202101,30802.5
SG,202102,33798.5
SG,202103,27807.5
SG,202104,25524.7
SG,202105,27760.2
SG,202106,29903.199999999983
SG,202107,40438.20000000001
SG,202108,32187.199999999983
SG,202109,43930.00000000003
SG,202110,39613.0
SG,202111,30947.0
SG,202112,26459.0
SG,202113,39339.0
SG,202114,49028.5
SG,202115,35038.5
SG,202116,22656.5
SG,202117,21858.5
SG,202118,46420.59999999999
SG,202119,52815.600000000035
SG,202120,50942.599999999904
SG,202121,52848.600000000035
SG,202122,65868.60000000002
SG,202123,61589.0
SG,202124,36674.0
SG,202125,29826.0
SG,202126,30663.0
SG,202127,29764.25
SG,202128,44518.25
SG,202129,29694.25
SG,202130,62384.25
SG,202131,61273.6
SG,202132,40468.6
SG,202133,29104.6
SG,202134,35258.6
SG,202135,31085.6
SG,202136,36144.5
SG,202137,44842.5
SG,202138,26385.5
SG,202139,35160.5
SG,202140,46602.75
SG,202141,71737.75
SG,202142,44763.75
SG,202143,118597.75
SG,202144,96370.40000000002
SG,202145,93168.40000000001
SG,202146,132682.40000000002
SG,202147,159554.4
SG,202148,114205.40000000001
SG,202149,111695.25
SG,202150,90420.25
SG,202151,101231.25
SG,202152,74401.25
SG,202201,66887.5
SG,202202,42101.5
SG,202203,37001.5
SG,202204,41364.5
SG,202205,40569.59999999999
SG,202206,49775.59999999999
SG,202207,61614.6
SG,202208,64379.59999999999
SG,202209,52407.6
SG,202210,41862.0
SG,202211,44389.0
SG,202212,44110.0
SG,202213,54557.0
SG,202214,56968.25
SG,202215,50410.25
SG,202216,51798.25
SG,202217,43819.25
SG,202218,49954.59999999999
SG,202219,102542.59999999999
SG,202220,94466.59999999999
SG,202221,74403.6
SG,202222,68350.6
SG,202223,49152.75
SG,202224,40922.75
SG,202225,37671.75
SG,202226,46485.75
SG,202227,41681.5
SG,202228,51746.5
SG,202229,45050.5
SG,202230,52890.5
SG,202231,54746.6
SG,202232,36713.6
SG,202233,55890.59999999999
SG,202234,43420.60000000001
SG,202235,41289.6
SG,202236,51011.25
SG,202237,57624.25
SG,202238,44450.25
SG,202239,60103.25
SG,202240,70276.0
SG,202241,90928.0
SG,202242,70015.0
SG,202243,141892.0
SG,202244,119443.4
SG,202245,88389.40000000002
SG,202246,106958.4
SG,202247,137299.4
SG,202248,146835.4
SG,202249,71293.5
SG,202250,56593.5
SG,202251,46167.5
SG,202252,50943.5
SG,202301,36155.25
SG,202302,32246.25
SG,202303,31860.25
SG,202304,4453.25
SG,202305,5575.800000000003
SG,202306,5208.799999999987
SG,202307,4996.800000000004
SG,202308,5489.800000000001
SG,202309,5259.799999999999
SG,202310,6431.0
SG,202311,14827.0
SG,202312,12054.0
SG,202313,6695.0
SG,202314,7721.75
SG,202315,7873.75
SG,202316,6995.75
SG,202317,7259.75
SG,202318,7756.599999999996
SG,202319,7429.600000000002
SG,202320,11980.599999999999
SG,202321,12991.599999999997
SG,202322,10641.599999999999
SG,202323,9502.25
SG,202324,7480.25
SG,202325,7055.25
SG,202326,8298.25
SG,202327,7938.0
SG,202328,7371.0
SG,202329,7555.0
SG,202330,6751.0
SG,202331,6120.800000000001
SG,202332,5944.800000000001
SG,202333,5930.800000000002
SG,202334,6171.800000000001
SG,202335,7090.799999999997
SG,202336,7653.0
SG,202337,6433.0
SG,202338,5926.0
SG,202339,11938.0
SG,202340,12184.75
SG,202341,9534.25
SG,202342,9192.25
SG,202343,11565.25
SG,202344,10444.69999999999
SG,202345,9812.199999999993
SG,202346,9254.2
SG,202347,15518.2
SG,202348,14491.2
SG,202349,12518.0
SG,202350,9467.0
SG,202351,8444.999999999995
SG,202352,7960.000000000001
SG,202353,8207.0
SG,202401,7421.5
SG,202402,7456.5
SG,202403,6545.5
SG,202404,6564.5
SG,202405,7123.600000000001
SG,202406,6586.600000000001
SG,202407,5893.599999999997
SG,202408,6720.600000000001
SG,202409,11898.6
SG,202410,7450.0
SG,202411,1084.0
SN,201920,34.0
SN,201921,52.0
SN,201922,36.0
SN,201923,39.0
SN,201924,31.0
SN,201925,35.0
SN,201926,41.0
SN,201927,47.0
SN,201928,21.0
SN,201929,22.0
SN,201930,52.0
SN,201931,35.0
SN,201932,21.0
SN,201933,32.0
SN,201934,27.0
SN,201935,30.0
SN,201936,9.0
SN,201937,31.0
SN,201938,12.0
SN,201939,11.0
SN,201940,34.0
SN,201941,27.0
SN,201942,36.0
SN,201943,29.0
SN,201944,22.0
SN,201945,26.0
SN,201946,60.0
SN,201947,50.0
SN,201948,44.0
SN,201949,26.0
SN,201950,20.0
SN,201951,22.0
SN,201952,22.0
SN,202001,42.0
SN,202002,61.0
SN,202003,64.0
SN,202004,91.0
SN,202005,48.0
SN,202006,29.0
SN,202007,39.0
SN,202008,4.0
SN,202014,1.0
SN,202018,3.0
SN,202020,4.0
SN,202021,6.0
SN,202023,1.0
SN,202024,10.0
SN,202025,10.0
SN,202026,30.0
SN,202027,28.0
SN,202028,18.0
SN,202029,32.0
SN,202030,11.0
SN,202031,37.0
SN,202032,27.0
SN,202033,13.0
SN,202034,13.0
SN,202035,13.0
SN,202036,23.0
SN,202037,45.0
SN,202038,36.0
SN,202039,24.0
SN,202040,25.0
SN,202041,24.0
SN,202042,48.0
SN,202043,46.0
SN,202044,41.0
SN,202045,132.0
SN,202046,23.0
SN,202047,11.0
SN,202048,20.0
SN,202049,5.0
SN,202050,2.0
SN,202051,7.0
SN,202052,4.0
SN,202101,2.0
SN,202103,4.0
SN,202104,2.0
SN,202105,3.0
SN,202106,1.0
SN,202107,30.0
SN,202108,26.0
SN,202109,38.0
SN,202110,20.0
SN,202111,23.0
SN,202112,5.0
SN,202113,16.0
SN,202114,17.0
SN,202115,20.0
SN,202116,8.0
SN,202117,11.0
SN,202118,7.0
SN,202119,9.0
SN,202120,19.0
SN,202121,30.0
SN,202122,26.0
SN,202123,20.0
SN,202124,15.0
SN,202125,41.0
SN,202126,18.0
SN,202127,56.0
SN,202128,21.0
SN,202129,27.0
SN,202130,19.0
SN,202131,14.0
SN,202132,7.0
SN,202133,30.0
SN,202134,24.0
SN,202135,28.0
SN,202136,30.0
SN,202137,30.0
SN,202138,25.0
SN,202139,38.0
SN,202140,33.0
SN,202141,18.0
SN,202142,13.0
SN,202143,22.0
SN,202144,28.0
SN,202145,18.0
SN,202146,16.0
SN,202147,13.0
SN,202148,19.0
SN,202149,31.0
SN,202150,7.0
SN,202151,6.0
SN,202152,12.0
SN,202201,11.0
SN,202202,25.0
SN,202203,40.0
SN,202204,19.0
SN,202205,30.0
SN,202206,32.0
SN,202207,25.0
SN,202208,31.0
SN,202209,23.0
SN,202210,8.0
SN,202211,4.0
SN,202212,6.0
SN,202213,19.0
SN,202214,10.0
SN,202215,12.0
SN,202216,32.0
SN,202217,22.0
SN,202218,13.0
SN,202219,15.0
SN,202220,15.0
SN,202221,15.0
SN,202222,10.0
SN,202223,30.0
SN,202224,16.0
SN,202225,12.0
SN,202226,9.0
SN,202227,5.0
SN,202228,18.0
SN,202229,18.0
SN,202230,5.0
SN,202231,22.0
SN,202232,6.0
SN,202233,12.0
SN,202234,7.0
SN,202235,7.0
SN,202236,5.0
SN,202237,4.0
SN,202238,4.0
SN,202239,22.0
SN,202240,16.0
SN,202241,11.0
SN,202242,7.0
SN,202243,9.0
SN,202244,3.0
SN,202245,2.0
SN,202246,1.0
SN,202247,4.0
SN,202248,1.0
SN,202249,4.0
SN,202250,6.0
SN,202251,2.0
SN,202301,5.0
SN,202302,2.0
SN,202303,2.0
SN,202304,5.0
SN,202305,7.0
SN,202306,7.0
SN,202307,11.0
SN,202308,4.0
SN,202309,6.0
SN,202311,3.0
SN,202312,1.0
SN,202313,3.0
SN,202314,3.0
SN,202315,3.0
SN,202316,2.0
SN,202317,3.0
SN,202318,10.0
SN,202319,8.0
SN,202320,2.0
SN,202321,3.0
SN,202322,24.0
SN,202323,26.0
SN,202324,19.0
SN,202325,7.0
SN,202326,8.0
SN,202327,11.0
SN,202328,10.0
SN,202329,21.0
SN,202330,7.0
SN,202331,8.0
SN,202332,18.0
SN,202333,60.0
SN,202334,56.0
SN,202335,52.0
SN,202336,32.0
SN,202337,31.0
SN,202338,22.0
SN,202339,19.0
SN,202340,13.0
SN,202341,12.0
SN,202342,7.0
SN,202343,35.0
SN,202344,21.0
SN,202345,23.0
SN,202346,17.0
SN,202347,21.0
SN,202348,14.0
SN,202349,62.0
SN,202350,74.0
SN,202351,51.0
SN,202352,37.0
SN,202353,33.0
SN,202401,36.0
SN,202402,46.0
SN,202403,17.0
SN,202404,39.0
SN,202405,89.0
SN,202406,69.0
SN,202407,38.0
SN,202408,62.0
SN,202409,45.0
SR,201901,257.75
SR,201902,257.75
SR,201903,257.75
SR,201904,257.75
SR,201905,131.8
SR,201906,131.8
SR,201907,131.8
SR,201908,131.8
SR,201909,131.8
SR,201910,256.0
SR,201911,256.0
SR,201912,256.0
SR,201913,256.0
SR,201914,216.25
SR,201915,216.25
SR,201916,216.25
SR,201917,216.25
SR,201918,169.6
SR,201919,169.6
SR,201920,169.6
SR,201921,169.6
SR,201922,169.6
SR,201923,344.25
SR,201924,344.25
SR,201925,344.25
SR,201926,344.25
SR,201927,298.0
SR,201928,298.0
SR,201929,298.0
SR,201930,298.0
SR,201931,385.0
SR,201932,385.0
SR,201933,385.0
SR,201934,385.0
SR,201935,385.0
SR,201936,400.75
SR,201937,400.75
SR,201938,400.75
SR,201939,400.75
SR,201940,697.75
SR,201941,697.75
SR,201942,697.75
SR,201943,697.75
SR,201944,643.8
SR,201945,643.8
SR,201946,643.8
SR,201947,643.8
SR,201948,643.8
SR,201949,736.5
SR,201950,736.5
SR,201951,736.5
SR,201952,736.5
SR,202001,399.75
SR,202002,399.75
SR,202003,399.75
SR,202004,399.75
SR,202005,73.20000000000002
SR,202006,73.20000000000002
SR,202007,73.20000000000002
SR,202008,73.20000000000002
SR,202009,73.20000000000002
SR,202027,271.0
SR,202028,271.0
SR,202029,271.0
SR,202030,271.0
SR,202031,208.4
SR,202032,208.4
SR,202033,208.4
SR,202034,208.4
SR,202035,208.4
SR,202036,604.0
SR,202037,604.0
SR,202038,604.0
SR,202039,604.0
SR,202040,780.75
SR,202041,780.75
SR,202042,780.75
SR,202043,780.75
SR,202044,718.8000000000001
SR,202045,718.8000000000001
SR,202046,718.8000000000001
SR,202047,718.8000000000001
SR,202048,718.8000000000001
SV,201749,1313.1999999999998
SV,201750,1811.2000000000003
SV,201751,1907.2000000000003
SV,201752,1613.2000000000003
SV,201753,2312.2000000000003
SV,201801,1285.5
SV,201802,1856.5
SV,201803,1131.5
SV,201804,1145.5
SV,201805,1182.6
SV,201806,1830.6
SV,201807,2328.6000000000004
SV,201808,1992.6
SV,201809,2623.6
SV,201810,1402.0
SV,201811,1563.0
SV,201812,1629.0
SV,201813,1678.0
SV,201814,3550.5
SV,201815,1916.5
SV,201816,1833.5
SV,201817,1730.5
SV,201818,1474.1999999999998
SV,201819,1702.1999999999998
SV,201820,1888.2
SV,201821,2960.2000000000003
SV,201822,2583.2
SV,201823,2217.75
SV,201824,1728.5
SV,201825,2126.5
SV,201826,2092.5
SV,201827,1810.5
SV,201828,2067.5
SV,201829,1650.5
SV,201830,2759.5
SV,201831,2813.2
SV,201832,2974.2
SV,201833,2141.2
SV,201834,1518.2
SV,201835,1555.2
SV,201836,1398.0
SV,201837,1443.0
SV,201838,1469.0
SV,201839,1378.0
SV,201840,1672.25
SV,201841,1767.25
SV,201842,7058.25
SV,201843,3340.25
SV,201844,2730.5999999999995
SV,201845,3676.8
SV,201846,5066.799999999999
SV,201847,1991.8000000000002
SV,201848,1044.7999999999997
SV,201849,1506.5
SV,201850,1663.25
SV,201851,2925.25
SV,201852,1260.25
SV,201901,1509.75
SV,201902,2313.75
SV,201903,1743.75
SV,201904,1767.75
SV,201905,1608.6
SV,201906,2181.6
SV,201907,2161.6
SV,201908,2375.6
SV,201909,1742.6
SV,201910,1750.5
SV,201911,2221.5
SV,201912,1886.5
SV,201913,2233.5
SV,201914,4859.0
SV,201915,1706.0
SV,201916,1820.0
SV,201917,1797.0
SV,201918,2076.4
SV,201919,2053.4
SV,201920,3489.4
SV,201921,3235.4
SV,201922,2275.4
SV,201923,1899.5
SV,201924,1985.5
SV,201925,5678.5
SV,201926,6246.5
SV,201927,1693.0
SV,201928,2411.0
SV,201929,1985.0
SV,201930,7278.0
SV,201931,2459.4
SV,201932,2876.4
SV,201933,1896.4
SV,201934,1469.4
SV,201935,1533.4
SV,201936,2466.75
SV,201937,1446.75
SV,201938,2070.75
SV,201939,2716.75
SV,201940,1754.5
SV,201941,2406.5
SV,201942,2584.5
SV,201943,8352.5
SV,201944,4552.2
SV,201945,3431.2
SV,201946,5502.2
SV,201947,4665.2
SV,201948,2853.2
SV,201949,1632.0
SV,201950,2764.0
SV,201951,2392.0
SV,201952,1696.0
SV,202001,1644.25
SV,202002,2657.25
SV,202003,1650.25
SV,202004,1546.25
SV,202005,1400.1999999999998
SV,202006,1429.1999999999998
SV,202007,450.1999999999999
SV,202008,66.2
SV,202009,66.2
SV,202021,1.0
SV,202022,65.0
SV,202023,279.0
SV,202024,357.0
SV,202025,577.0
SV,202026,817.0
SV,202027,1024.25
SV,202028,639.25
SV,202029,572.25
SV,202030,5588.25
SV,202031,3525.2
SV,202032,1293.2
SV,202033,1404.2
SV,202034,1295.2
SV,202035,1178.2
SV,202036,3876.75
SV,202037,5058.75
SV,202038,4835.75
SV,202039,10748.75
SV,202040,4142.25
SV,202041,4098.25
SV,202042,3964.25
SV,202043,26905.25
SV,202044,12876.800000000001
SV,202045,15307.800000000001
SV,202046,18709.8
SV,202047,15852.8
SV,202048,8029.799999999999
SV,202049,8123.0
SV,202050,7274.0
SV,202051,5751.0
SV,202052,3826.0
SV,202101,2917.0
SV,202102,6236.0
SV,202103,4823.0
SV,202104,3832.0
SV,202105,3996.0
SV,202106,6242.0
SV,202107,5481.0
SV,202108,12156.0
SV,202109,7068.0
SV,202110,4287.0
SV,202111,6563.0
SV,202112,5509.0
SV,202113,5692.0
SV,202114,9000.0
SV,202115,6845.0
SV,202116,4033.0
SV,202117,4675.0
SV,202118,4511.0
SV,202119,4405.0
SV,202120,7817.0
SV,202121,9827.0
SV,202122,8600.0
SV,202123,5762.0
SV,202124,5866.0
SV,202125,4784.0
SV,202126,4286.0
SV,202127,4947.0
SV,202128,8979.0
SV,202129,7368.0
SV,202130,14493.0
SV,202131,10401.0
SV,202132,3492.0
SV,202133,6354.0
SV,202134,4480.0
SV,202135,6313.0
SV,202136,4548.0
SV,202137,6040.0
SV,202138,5462.0
SV,202139,25883.0
SV,202140,9207.0
SV,202141,8850.0
SV,202142,7817.0
SV,202143,20334.0
SV,202144,13426.0
SV,202145,12089.0
SV,202146,16020.0
SV,202147,16109.0
SV,202148,7979.0
SV,202149,6863.0
SV,202150,7499.0
SV,202151,7856.0
SV,202152,6577.0
SV,202201,8009.0
SV,202202,6512.0
SV,202203,6412.0
SV,202204,4191.0
SV,202205,5755.0
SV,202206,4607.0
SV,202207,3589.0
SV,202208,4503.0
SV,202209,19705.0
SV,202210,8126.0
SV,202211,6040.0
SV,202212,4254.0
SV,202213,4577.0
SV,202214,7234.0
SV,202215,8629.0
SV,202216,4049.0
SV,202217,4323.0
SV,202218,4050.0
SV,202219,3726.0
SV,202220,4761.0
SV,202221,13837.0
SV,202222,7828.0
SV,202223,6057.0
SV,202224,8972.0
SV,202225,5591.0
SV,202226,5113.0
SV,202227,7113.0
SV,202228,8956.0
SV,202229,7857.0
SV,202230,4189.0
SV,202231,18899.0
SV,202232,9181.0
SV,202233,5049.0
SV,202234,4228.0
SV,202235,4703.0
SV,202236,4366.0
SV,202237,5211.0
SV,202238,5121.0
SV,202239,18329.0
SV,202240,18088.0
SV,202241,11935.0
SV,202242,10567.0
SV,202243,20494.0
SV,202244,10051.0
SV,202245,9608.0
SV,202246,20552.0
SV,202247,20297.0
SV,202248,7921.0
SV,202249,9059.0
SV,202250,8105.0
SV,202251,5830.0
SV,202252,7081.0
SV,202301,7077.0
SV,202302,7243.0
SV,202303,5577.0
SV,202304,1053.0
SV,202305,1177.0
SV,202306,1020.0
SV,202307,1179.0
SV,202308,1674.0
SV,202309,1032.0
SV,202310,1253.0
SV,202311,22002.0
SV,202312,4596.0
SV,202313,2671.0
SV,202314,4506.0
SV,202315,3509.0
SV,202316,2782.0
SV,202317,2600.0
SV,202318,1041.0
SV,202319,936.0
SV,202320,921.0
SV,202321,3965.0
SV,202322,2615.0
SV,202323,2223.0
SV,202324,6830.0
SV,202325,1811.0
SV,202326,731.0
SV,202327,1219.0
SV,202328,792.0
SV,202329,1395.0
SV,202330,934.0
SV,202331,5620.0
SV,202332,3485.0
SV,202333,1063.0
SV,202334,968.0
SV,202335,826.0
SV,202336,886.0
SV,202337,821.0
SV,202338,957.0
SV,202339,19552.0
SV,202340,7914.0
SV,202341,951.0
SV,202342,947.0
SV,202343,6317.0
SV,202344,2681.0
SV,202345,1457.0
SV,202346,2429.0
SV,202347,3976.0
SV,202348,1746.0
SV,202349,1554.0
SV,202350,936.0
SV,202351,2013.0
SV,202352,2029.0
SV,202353,591.0
SV,202401,853.0
SV,202402,1161.0
SV,202403,682.0
SV,202404,718.0
SV,202405,718.0
SV,202406,673.0
SV,202407,776.0
SV,202408,830.0
SV,202409,653.0
SV,202410,761.0
SV,202411,265.0
SX,201749,683.8000000000001
SX,201750,683.8
SX,201751,683.8000000000001
SX,201752,683.8000000000001
SX,201753,683.8000000000001
SX,201801,3039.0
SX,201802,3039.0
SX,201803,3039.0
SX,201804,3039.0
SX,201805,1682.6
SX,201806,1682.5999999999997
SX,201807,1682.6
SX,201808,1682.5999999999997
SX,201809,1682.6
SX,201810,2624.9900000000002
SX,201811,2624.99
SX,201812,2624.9900000000002
SX,201813,2624.9900000000002
SX,201814,1687.75
SX,201815,1687.75
SX,201816,1687.75
SX,201817,1687.75
SX,201818,1771.21
SX,201819,1771.2099999999998
SX,201820,1771.21
SX,201821,1771.2099999999998
SX,201822,1771.21
SX,201823,905.29
SX,201824,898.29
SX,201825,898.29
SX,201826,898.29
SX,201827,891.29
SX,201828,891.29
SX,201829,891.29
SX,201830,1107.79
SX,201831,1142.81
SX,201832,942.1499999999999
SX,201833,957.59
SX,201834,942.19
SX,201835,928.53
SX,201836,1481.14
SX,201837,1474.97
SX,201838,1465.22
SX,201839,1475.22
SX,201840,1645.25
SX,201841,1644.0
SX,201842,1643.75
SX,201843,1636.02
SX,201844,2012.33
SX,201845,2017.1299999999999
SX,201846,2028.54
SX,201847,2018.4999999999998
SX,201848,1992.5299999999997
SX,201849,734.3
SX,201850,732.91
SX,201851,732.36
SX,201852,732.81
SX,201901,395.65999999999997
SX,201902,395.65999999999997
SX,201903,395.65999999999997
SX,201904,362.05999999999995
SX,201905,191.0
SX,201906,191.0
SX,201907,191.0
SX,201908,191.0
SX,201909,191.0
SX,201910,321.79999999999995
SX,201911,321.79999999999995
SX,201912,321.79999999999995
SX,201913,321.8
SX,201914,406.52000000000015
SX,201915,406.52000000000004
SX,201916,406.52
SX,201917,406.52000000000015
SX,201918,366.97999999999996
SX,201919,366.97999999999996
SX,201920,366.98
SX,201921,366.9800000000001
SX,201922,366.98
SX,201923,576.7099999999999
SX,201924,576.71
SX,201925,576.71
SX,201926,576.7100000000002
SX,201927,1198.5500000000002
SX,201928,1198.5500000000002
SX,201929,1198.5500000000002
SX,201930,1198.5500000000002
SX,201931,928.0799999999999
SX,201932,928.0799999999999
SX,201933,928.0799999999998
SX,201934,928.0799999999999
SX,201935,928.0799999999999
SX,201936,1394.4099999999999
SX,201937,1394.4099999999999
SX,201938,1394.41
SX,201939,1394.4099999999999
SX,201940,1768.8600000000001
SX,201941,1768.8600000000004
SX,201942,1768.8600000000001
SX,201943,1768.860000000001
SX,201944,2222.4999999999986
SX,201945,2222.499999999999
